timestamp,drone_id,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1759295364.9273646,1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,10.0,0.0,82.0,56.04,0.0,6.0,-5.0,-999.0
1759295373.239227,2,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,10.0,0.0,82.0,56.04,0.0,6.0,-6.0,-999.0
1759295373.2761736,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,10.0,0.0,84.0,58.12,0.0,10.0,2.0,-999.0
1759295373.3766365,2,0.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,10.0,0.0,82.0,56.21,0.0,7.0,-5.0,-1001.0
1759295373.4805949,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,10.0,0.0,84.0,58.13,0.0,12.0,1.0,-1000.0
1759295373.5808704,2,0.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,10.0,0.0,82.0,56.21,0.0,6.0,-5.0,-1000.0
1759295373.7195776,1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,10.0,0.0,82.0,56.15,0.0,6.0,-3.0,-997.0
1759295373.8210876,2,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,10.0,0.0,82.0,56.18,0.0,7.0,-5.0,-1000.0
1759295373.9664958,1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,10.0,0.0,82.0,56.21,0.0,6.0,-4.0,-997.0
1759295374.066933,2,0.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,10.0,0.0,84.0,58.14,0.0,10.0,1.0,-998.0
1759295374.174432,1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,10.0,0.0,82.0,56.25,0.0,7.0,-6.0,-1001.0
1759295374.274739,2,0.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,10.0,0.0,84.0,58.18,0.0,10.0,1.0,-999.0
1759295374.437273,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,10.0,0.0,84.0,58.17,0.0,11.0,2.0,-999.0
