timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z
1759300072.4615545,0,leader,manual,-0.22790199518203735,0.05755705386400223,0.06770295649766922,0,1,0,0.22790199518203735,0.9424429461359978,-0.06770295649766922,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300072.56183,1,follower,manual,-0.22238755226135254,0.06060989946126938,0.9192703366279602,0,1,1,0.22238755226135254,0.9393901005387306,0.0807296633720398,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300072.6670194,0,leader,manual,-0.227890744805336,0.057568375021219254,0.06770043075084686,0,1,0,0.227890744805336,0.9424316249787807,-0.06770043075084686,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300072.7672942,1,follower,manual,-0.2223905324935913,0.06061077490448952,0.9192569851875305,0,1,1,0.2223905324935913,0.9393892250955105,0.08074301481246948,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300072.92406,0,leader,manual,-0.22789210081100464,0.057568084448575974,0.06770266592502594,0,1,0,0.22789210081100464,0.942431915551424,-0.06770266592502594,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300073.0243258,1,follower,manual,-0.22238603234291077,0.06061264127492905,0.9192635416984558,0,1,1,0.22238603234291077,0.939387358725071,0.08073645830154419,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300073.1291888,0,leader,manual,-0.22789894044399261,0.05754944682121277,0.06770747900009155,0,1,0,0.22789894044399261,0.9424505531787872,-0.06770747900009155,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300073.2294595,1,follower,manual,-0.22238615155220032,0.06061125919222832,0.9192569255828857,0,1,1,0.22238615155220032,0.9393887408077717,0.08074307441711426,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300073.3333833,0,leader,manual,-0.22789140045642853,0.05756612867116928,0.06769851595163345,0,1,0,0.22789140045642853,0.9424338713288307,-0.06769851595163345,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300073.4336765,1,follower,manual,-0.22239075601100922,0.060609422624111176,0.9192627668380737,0,1,1,0.22239075601100922,0.9393905773758888,0.08073723316192627,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300080.3477423,0,leader,manual,-0.22790037095546722,0.057553455233573914,0.06770148873329163,0,1,0,0.22790037095546722,0.9424465447664261,-0.06770148873329163,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300080.4481528,1,follower,manual,-0.2223862111568451,0.060609906911849976,0.9192606210708618,0,1,1,0.2223862111568451,0.93939009308815,0.08073937892913818,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300080.4488027,0,follower,manual,-0.29411762952804565,0.8259774446487427,0.036324694752693176,0,1,0,0.29411762952804565,0.17402255535125732,-0.036324694752693176,0,0,0,0,,,,,,,
1759300080.549083,1,follower,manual,-0.29013392329216003,0.8308170437812805,0.8937506675720215,0,1,1,0.29013392329216003,0.16918295621871948,0.10624933242797852,0,0,0,0,,,,,,,
1759300080.775025,0,leader,manual,-0.29411762952804565,0.8259774446487427,0.036324694752693176,0,1,0,0.29411762952804565,0.17402255535125732,-0.036324694752693176,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300080.875286,1,follower,manual,-0.29013392329216003,0.8308170437812805,0.8937506675720215,0,1,1,0.29013392329216003,0.16918295621871948,0.10624933242797852,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300080.8755927,0,follower,manual,-0.2920764684677124,0.819066047668457,0.04353628307580948,0,1,0,0.2920764684677124,0.18093395233154297,-0.04353628307580948,0,0,0,0,,,,,,,
1759300080.9759202,1,follower,manual,-0.2998633086681366,0.8501327037811279,0.885777473449707,0,1,1,0.2998633086681366,0.14986729621887207,0.11422252655029297,0,0,0,0,,,,,,,
1759300081.0891623,0,leader,manual,-0.2920764684677124,0.819066047668457,0.04353628307580948,0,1,0,0.2920764684677124,0.18093395233154297,-0.04353628307580948,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300081.1895654,1,follower,manual,-0.2998633086681366,0.8501327037811279,0.885777473449707,0,1,1,0.2998633086681366,0.14986729621887207,0.11422252655029297,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300081.1901405,0,follower,manual,-0.29053160548210144,0.8157047629356384,0.046485044062137604,0,1,0,0.29053160548210144,0.18429523706436157,-0.046485044062137604,0,0,0,0,,,,,,,
1759300081.2904382,1,follower,manual,-0.3084895610809326,0.8586635589599609,0.8848591446876526,0,1,1,0.3084895610809326,0.14133644104003906,0.11514085531234741,0,0,0,0,,,,,,,
1759300081.4067166,0,leader,manual,-0.29053160548210144,0.8157047629356384,0.046485044062137604,0,1,0,0.29053160548210144,0.18429523706436157,-0.046485044062137604,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300081.5090156,1,follower,manual,-0.3084895610809326,0.8586635589599609,0.8848591446876526,0,1,1,0.3084895610809326,0.14133644104003906,0.11514085531234741,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759300081.5108073,0,follower,auto,-0.2858883738517761,0.8222956657409668,0.044047772884368896,0,1,0,0.2858883738517761,0.1777043342590332,-0.044047772884368896,-2.735962063074112,20,17.046711027622223,0,,,,,,,
1759300081.6112995,1,follower,auto,-0.32049471139907837,0.8534363508224487,0.8867397308349609,0.0,1.0,1.0,0.32049471139907837,0.14656364917755127,0.11326026916503906,11.235962063074112,20,13.953288972377777,0,,,,,,,
1759300081.7232845,0,leader,auto,-0.2858883738517761,0.8222956657409668,0.044047772884368896,0,1,0,0.2858883738517761,0.1777043342590332,-0.044047772884368896,0,0,0,0,1.0,-0.2858883738517761,0.8222956657409668,0.044047772884368896,-0.14294418692588806,0.4111478328704834,0.022023886442184448
1759300081.8239245,1,follower,auto,-0.32049471139907837,0.8534363508224487,0.8867397308349609,0.0,1.0,1.0,0.32049471139907837,0.14656364917755127,0.11326026916503906,0,0,0,0,1.0,-0.32049471139907837,0.8534363508224487,0.8867397308349609,-0.16024735569953918,0.42671817541122437,0.44336986541748047
1759300081.8247807,0,follower,auto,-0.27952247858047485,0.8382385969161987,0.04130991920828819,0,1,0,0.27952247858047485,0.16176140308380127,-0.04130991920828819,-2.7162486728280784,20,15.941285693645478,0,,,,,,,
