timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1756276260.456234,0,leader,manual,0.10071590542793274,0.05691253021359444,-0.3427039682865143,0,1,0,-0.10071590542793274,0.9430874697864056,0.3427039682865143,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276260.556782,1,follower,manual,0.1232423260807991,0.05322229862213135,0.5152175426483154,0,1,1,-0.1232423260807991,0.9467777013778687,0.48478245735168457,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276260.8551612,0,leader,manual,0.10072217136621475,0.05691874772310257,-0.34270402789115906,0,1,0,-0.10072217136621475,0.9430812522768974,0.34270402789115906,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276260.9558172,1,follower,manual,0.12325514107942581,0.05324587598443031,0.5152219533920288,0,1,1,-0.12325514107942581,0.9467541240155697,0.4847780466079712,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.1533103,0,leader,manual,0.10072542726993561,0.05690774694085121,-0.34271448850631714,0,1,0,-0.10072542726993561,0.9430922530591488,0.34271448850631714,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.2545493,1,follower,manual,0.12325425446033478,0.05320965498685837,0.5151936411857605,0,1,1,-0.12325425446033478,0.9467903450131416,0.4848063588142395,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.4239113,0,leader,manual,0.10072191059589386,0.05692904442548752,-0.3427281081676483,0,1,0,-0.10072191059589386,0.9430709555745125,0.3427281081676483,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.524288,1,follower,manual,0.12326124310493469,0.05323458090424538,0.5151942372322083,0,1,1,-0.12326124310493469,0.9467654190957546,0.48480576276779175,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.7273521,0,leader,manual,0.10072030127048492,0.056908298283815384,-0.3427187204360962,0,1,0,-0.10072030127048492,0.9430917017161846,0.3427187204360962,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.8277276,1,follower,manual,0.12325629591941833,0.05323387309908867,0.5151967406272888,0,1,1,-0.12325629591941833,0.9467661269009113,0.4848032593727112,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276261.9339132,0,leader,manual,0.10071159899234772,0.05692223086953163,-0.34271618723869324,0,1,0,-0.10071159899234772,0.9430777691304684,0.34271618723869324,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756276262.0342953,1,follower,manual,0.12325212359428406,0.05323624983429909,0.5152096152305603,0,1,1,-0.12325212359428406,0.9467637501657009,0.4847903847694397,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
