timestamp,drone_id,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1764901790.020742,1,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.17,0.0,4.0,6.0,-1000.0
1764901790.8221862,2,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.27,0.0,3.0,9.0,-999.0
1764901790.845358,1,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.38,0.0,4.0,7.0,-1001.0
1764901790.8635938,2,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,10.0,0.0,77.0,27.49,0.0,8.0,2.0,-1000.0
1764901790.9655962,1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,10.0,0.0,77.0,27.52,0.0,7.0,3.0,-1003.0
1764901791.0661082,2,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.39,0.0,3.0,5.0,-1001.0
1764901791.1709156,1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,10.0,0.0,77.0,27.57,0.0,8.0,2.0,-1001.0
1764901791.2713778,2,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.4,0.0,3.0,5.0,-999.0
1764901791.374865,1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,10.0,0.0,77.0,27.52,0.0,7.0,1.0,-999.0
1764901791.7759671,2,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.42,0.0,2.0,5.0,-1001.0
1764901791.8862882,1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,77.0,27.53,0.0,7.0,3.0,-1001.0
1764901791.9867191,2,0.0,0.0,0.0,0.0,0.0,0.0,75.0,77.0,6553.0,0.0,72.0,29.44,0.0,2.0,6.0,-1001.0
1764901792.0915062,1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,77.0,27.5,0.0,7.0,5.0,-1002.0
1764901792.192095,2,0.0,0.0,0.0,0.0,0.0,0.0,75.0,77.0,6553.0,0.0,72.0,29.45,0.0,3.0,5.0,-1000.0
1764901792.3267157,1,0.0,0.0,0.0,0.0,0.0,0.0,75.0,77.0,6553.0,0.0,72.0,29.41,0.0,3.0,6.0,-1001.0
1764901792.427251,2,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,77.0,27.51,0.0,7.0,3.0,-999.0
1764901792.5311728,1,0.0,0.0,0.0,0.0,0.0,0.0,75.0,77.0,6553.0,0.0,72.0,29.44,0.0,2.0,6.0,-999.0
1764901793.5327482,2,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,77.0,27.5,0.0,7.0,3.0,-999.0
1764901793.6521916,1,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.49,0.0,4.0,5.0,-998.0
1764901793.7527037,2,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,77.0,27.58,0.0,6.0,4.0,-998.0
1764901793.8579745,1,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,6553.0,0.0,72.0,29.48,0.0,2.0,6.0,-998.0
