timestamp,event_type,subject,data
1756188323.9513564,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188323.9512668, 'connected': True, 'packets': 1626, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188324.155379,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188324.1551483, 'connected': True, 'packets': 1674, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188324.359177,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188324.3590922, 'connected': True, 'packets': 1724, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188324.580972,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188324.5807898, 'connected': True, 'packets': 1776, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188324.6183448,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188324.6180687, 'connected': True, 'packets': 1784, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188324.8275535,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188324.8272421, 'connected': True, 'packets': 1834, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188325.0335426,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188325.0334117, 'connected': True, 'packets': 1886, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188325.2369199,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188325.2366104, 'connected': True, 'packets': 1934, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188325.4413536,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188325.4412396, 'connected': True, 'packets': 1982, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188325.5823646,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188325.5822368, 'connected': True, 'packets': 2016, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188325.6462536,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188325.6459122, 'connected': True, 'packets': 2032, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188325.8490248,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188325.8488965, 'connected': True, 'packets': 2080, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188326.054939,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188326.0547955, 'connected': True, 'packets': 2130, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188326.2576127,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188326.257274, 'connected': True, 'packets': 2178, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188326.4678726,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188326.4677644, 'connected': True, 'packets': 2230, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188326.5830967,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188326.582967, 'connected': True, 'packets': 2258, 'tracked_ids': 2, 'ids': '[1, 2]'}"
