timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x,h2_value,h2_satisfied,h3_value,h3_satisfied,velocity_diff_x,velocity_diff_y
1765248305.8114216,0,leader,manual,0.8513215184211731,0.034549128264188766,0.8513283729553223,0.9,1,1,0.048678481578826927,0.9654508717358112,0.14867162704467773,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248305.911784,1,follower,manual,0.05415746197104454,0.05859331041574478,0.8512037992477417,0.1,1,1,0.045842538028955465,0.9414066895842552,0.1487962007522583,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.0149937,0,leader,manual,0.8513169288635254,0.03454984351992607,0.8513349890708923,0.9,1,1,0.04868307113647463,0.9654501564800739,0.14866501092910767,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.1153772,1,follower,manual,0.05416381359100342,0.05859152227640152,0.8512043952941895,0.1,1,1,0.04583618640899659,0.9414084777235985,0.14879560470581055,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.2221487,0,leader,manual,0.8513138890266418,0.0345502607524395,0.8513352870941162,0.9,1,1,0.048686110973358177,0.9654497392475605,0.1486647129058838,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.3224776,1,follower,manual,0.05415908992290497,0.058593664318323135,0.8512080311775208,0.1,1,1,0.04584091007709504,0.9414063356816769,0.14879196882247925,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.4655182,0,leader,manual,0.8513182401657104,0.03454658389091492,0.8513285517692566,0.9,1,1,0.04868175983428957,0.9654534161090851,0.1486714482307434,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.5658975,1,follower,manual,0.05416785553097725,0.058583978563547134,0.8512006402015686,0.1,1,1,0.045832144469022756,0.9414160214364529,0.1487993597984314,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.7208848,0,leader,manual,0.8513208627700806,0.03455343842506409,0.8513261079788208,0.9,1,1,0.048679137229919456,0.9654465615749359,0.1486738920211792,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248306.82127,1,follower,manual,0.05415922775864601,0.05858728289604187,0.8511952757835388,0.1,1,1,0.045840772241353994,0.9414127171039581,0.14880472421646118,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248309.0296042,0,leader,manual,0.8513157963752747,0.034565817564725876,0.8513286709785461,0.9,1,1,0.048684203624725364,0.9654341824352741,0.14867132902145386,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248309.1298556,1,follower,manual,0.05416285991668701,0.058603592216968536,0.851200520992279,0.1,1,1,0.045837140083312994,0.9413964077830315,0.14879947900772095,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248309.2703073,0,leader,manual,0.8513165712356567,0.03454744070768356,0.8513361811637878,0.9,1,1,0.048683428764343284,0.9654525592923164,0.14866381883621216,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248309.3706362,1,follower,manual,0.05416141450405121,0.05859103426337242,0.8512060046195984,0.1,1,1,0.0458385854959488,0.9414089657366276,0.1487939953804016,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248309.8764834,0,leader,manual,0.8513185381889343,0.03455708175897598,0.8513321280479431,0.9,1,1,0.048681461811065696,0.965442918241024,0.14866787195205688,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248309.9771142,1,follower,manual,0.05416085571050644,0.05859764665365219,0.8511983752250671,0.1,1,1,0.045839144289493566,0.9414023533463478,0.14880162477493286,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248310.0882394,0,leader,manual,0.8513171672821045,0.034554850310087204,0.8513329029083252,0.9,1,1,0.04868283271789553,0.9654451496899128,0.1486670970916748,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248310.1885502,1,follower,manual,0.05416436865925789,0.05859322473406792,0.8511955738067627,0.1,1,1,0.04583563134074212,0.9414067752659321,0.1488044261932373,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248310.2509885,0,leader,manual,0.8513184189796448,0.034557074308395386,0.85132896900177,0.9,1,1,0.04868158102035525,0.9654429256916046,0.14867103099822998,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765248310.351312,1,follower,manual,0.05415933579206467,0.058599404990673065,0.8511972427368164,0.1,1,1,0.04584066420793534,0.9414005950093269,0.1488027572631836,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
