timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1756445998.7321062,0,leader,manual,0.9913595914840698,0.05127632990479469,1.2941501140594482,1,1,1,0.008640408515930176,0.9487236700952053,-0.29415011405944824,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445998.8327508,1,follower,manual,0.09339679777622223,0.06133687123656273,1.297518014907837,0,1,1,-0.09339679777622223,0.9386631287634373,-0.2975180149078369,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445998.9374056,0,leader,manual,0.9913454055786133,0.05127900093793869,1.2941476106643677,1,1,1,0.008654594421386719,0.9487209990620613,-0.2941476106643677,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.0377936,1,follower,manual,0.09340150654315948,0.061341218650341034,1.297519564628601,0,1,1,-0.09340150654315948,0.938658781349659,-0.2975195646286011,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.1408231,0,leader,manual,0.991349458694458,0.05128056928515434,1.2941421270370483,1,1,1,0.008650541305541992,0.9487194307148457,-0.29414212703704834,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.2414021,1,follower,manual,0.09339902549982071,0.061346832662820816,1.2975225448608398,0,1,1,-0.09339902549982071,0.9386531673371792,-0.29752254486083984,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.40269,0,leader,manual,0.9913563132286072,0.051267217844724655,1.294175624847412,1,1,1,0.008643686771392822,0.9487327821552753,-0.2941756248474121,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.5034585,1,follower,manual,0.09340089559555054,0.06134655326604843,1.2975233793258667,0,1,1,-0.09340089559555054,0.9386534467339516,-0.2975233793258667,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.7023177,0,leader,manual,0.9913545846939087,0.051267459988594055,1.2941702604293823,1,1,1,0.008645415306091309,0.948732540011406,-0.2941702604293823,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.8027134,1,follower,manual,0.09339629113674164,0.061338793486356735,1.2975194454193115,0,1,1,-0.09339629113674164,0.9386612065136433,-0.2975194454193115,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445999.9158204,0,leader,manual,0.9913490414619446,0.051262084394693375,1.2941579818725586,1,1,1,0.00865095853805542,0.9487379156053066,-0.2941579818725586,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.0169768,1,follower,manual,0.0934012308716774,0.06134461238980293,1.2975146770477295,0,1,1,-0.0934012308716774,0.9386553876101971,-0.2975146770477295,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.2159443,0,leader,manual,0.9913479685783386,0.05126719921827316,1.2941617965698242,1,1,1,0.008652031421661377,0.9487328007817268,-0.2941617965698242,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.3163846,1,follower,manual,0.09339629858732224,0.06133807823061943,1.2975183725357056,0,1,1,-0.09339629858732224,0.9386619217693806,-0.29751837253570557,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.4229314,0,leader,manual,0.991355299949646,0.05127238482236862,1.294171929359436,1,1,1,0.008644700050354004,0.9487276151776314,-0.29417192935943604,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.523356,1,follower,manual,0.09340047836303711,0.06135134771466255,1.2975199222564697,0,1,1,-0.09340047836303711,0.9386486522853374,-0.2975199222564697,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.6264253,0,leader,manual,0.9913502931594849,0.051265593618154526,1.2941596508026123,1,1,1,0.008649706840515137,0.9487344063818455,-0.2941596508026123,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446000.726767,1,follower,manual,0.09339669346809387,0.06134360283613205,1.2975229024887085,0,1,1,-0.09339669346809387,0.938656397163868,-0.2975229024887085,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446009.144712,0,leader,manual,0.9913569092750549,0.05128007382154465,1.2941559553146362,1,1,1,0.008643090724945068,0.9487199261784554,-0.29415595531463623,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446009.2452176,1,follower,manual,0.09339629113674164,0.061342753469944,1.2975125312805176,0,1,1,-0.09339629113674164,0.938657246530056,-0.2975125312805176,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756446009.248126,0,follower,auto,1.0256696939468384,0.8348438143730164,1.2804250717163086,1,1,1,-0.02566969394683838,0.16515618562698364,-0.2804250717163086,-20,-3.4047517739236355,15.87053495645523,0,,,,,,,,True,-2.0,-28.0,0.0,optimal,0,-2.0,-28.0,7.09990867384796,9.550594865157956
1756446009.4496162,1,follower,auto,0.08916851133108139,0.781221330165863,1.1941150426864624,0,1,1,-0.08916851133108139,0.21877866983413696,-0.1941150426864624,-18.91956627368927,-6.5952482260763645,20,0,,,,,,,,True,-8.0,-19.0,0.0,optimal,0,-8.0,-19.0,5.073238967829253,6.880710160765607
