timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id
1756191103.438052,0,leader,manual,0.07578244060277939,0.055319152772426605,0.08499301224946976,0,1,0,-0.07578244060277939,0.9446808472275734,-0.08499301224946976,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191103.5383964,1,follower,manual,0.06273558735847473,0.057936470955610275,1.004050850868225,0,1,1,-0.06273558735847473,0.9420635290443897,-0.004050850868225098,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191103.6528518,0,leader,manual,0.07578860968351364,0.05531015619635582,0.08499938249588013,0,1,0,-0.07578860968351364,0.9446898438036442,-0.08499938249588013,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191103.7533798,1,follower,manual,0.06274303793907166,0.05794784054160118,1.0040572881698608,0,1,1,-0.06274303793907166,0.9420521594583988,-0.00405728816986084,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191103.8583727,0,leader,manual,0.07577867805957794,0.055312905460596085,0.0850009173154831,0,1,0,-0.07577867805957794,0.9446870945394039,-0.0850009173154831,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191103.958665,1,follower,manual,0.06274125725030899,0.05794774368405342,1.004059910774231,0,1,1,-0.06274125725030899,0.9420522563159466,-0.004059910774230957,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.0640683,0,leader,manual,0.07577793300151825,0.05532455816864967,0.08500581979751587,0,1,0,-0.07577793300151825,0.9446754418313503,-0.08500581979751587,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.1653252,1,follower,manual,0.06273877620697021,0.057946640998125076,1.0040628910064697,0,1,1,-0.06273877620697021,0.9420533590018749,-0.0040628910064697266,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.340612,0,leader,manual,0.07577365636825562,0.05533243343234062,0.08500748872756958,0,1,0,-0.07577365636825562,0.9446675665676594,-0.08500748872756958,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.4408984,1,follower,manual,0.0627315565943718,0.057928502559661865,1.0040760040283203,0,1,1,-0.0627315565943718,0.9420714974403381,-0.0040760040283203125,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.5734253,0,leader,manual,0.07577798515558243,0.05533706024289131,0.08500765264034271,0,1,0,-0.07577798515558243,0.9446629397571087,-0.08500765264034271,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.5735097,1,follower,manual,0.06275267153978348,0.05799528956413269,1.0040422677993774,0,1,1,-0.06275267153978348,0.9420047104358673,-0.004042267799377441,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.7918777,0,leader,manual,0.07578164339065552,0.05530652776360512,0.08499623090028763,0,1,0,-0.07578164339065552,0.9446934722363949,-0.08499623090028763,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.791998,1,follower,manual,0.06273955851793289,0.05793028697371483,1.0040547847747803,0,1,1,-0.06273955851793289,0.9420697130262852,-0.0040547847747802734,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.9561174,0,leader,manual,0.07578116655349731,0.05531364679336548,0.08500299602746964,0,1,0,-0.07578116655349731,0.9446863532066345,-0.08500299602746964,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191104.9562142,1,follower,manual,0.06273815780878067,0.05793916434049606,1.0040532350540161,0,1,1,-0.06273815780878067,0.9420608356595039,-0.004053235054016113,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191105.159348,0,leader,manual,0.07578593492507935,0.05533856898546219,0.08501336723566055,0,1,0,-0.07578593492507935,0.9446614310145378,-0.08501336723566055,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191105.159433,1,follower,manual,0.06274913996458054,0.05797524005174637,1.0040700435638428,0,1,1,-0.06274913996458054,0.9420247599482536,-0.0040700435638427734,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191105.3619037,0,leader,manual,0.07578255981206894,0.055327922105789185,0.08500922471284866,0,1,0,-0.07578255981206894,0.9446720778942108,-0.08500922471284866,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191105.362002,1,follower,manual,0.06274138391017914,0.05796065181493759,1.0040618181228638,0,1,1,-0.06274138391017914,0.9420393481850624,-0.0040618181228637695,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.0807517,0,leader,manual,0.07578511536121368,0.05532347038388252,0.08500376343727112,0,1,0,-0.07578511536121368,0.9446765296161175,-0.08500376343727112,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.0808778,1,follower,manual,0.06273940205574036,0.057946424931287766,1.0040538311004639,0,1,1,-0.06273940205574036,0.9420535750687122,-0.004053831100463867,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.1812925,0,follower,manual,0.04345671460032463,0.8205074667930603,0.045075077563524246,0,1,0,-0.04345671460032463,0.1794925332069397,-0.045075077563524246,0,0,0,0,,,,,,,,False,,,,,
1756191110.1813874,1,follower,manual,0.06443823128938675,0.8215080499649048,0.9651650190353394,0,1,1,-0.06443823128938675,0.17849195003509521,0.034834980964660645,0,0,0,0,,,,,,,,False,,,,,
1756191110.2867296,0,leader,manual,0.04345671460032463,0.8205074667930603,0.045075077563524246,0,1,0,-0.04345671460032463,0.1794925332069397,-0.045075077563524246,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.3869681,1,follower,manual,0.06443823128938675,0.8215080499649048,0.9651650190353394,0,1,1,-0.06443823128938675,0.17849195003509521,0.034834980964660645,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.3872433,0,follower,manual,0.0469447560608387,0.820101797580719,0.04628446698188782,0,1,0,-0.0469447560608387,0.179898202419281,-0.04628446698188782,0,0,0,0,,,,,,,,False,,,,,
1756191110.4875379,1,follower,manual,0.06407146155834198,0.8184984922409058,0.963411271572113,0,1,1,-0.06407146155834198,0.18150150775909424,0.03658872842788696,0,0,0,0,,,,,,,,False,,,,,
1756191110.647055,0,leader,manual,0.0469447560608387,0.820101797580719,0.04628446698188782,0,1,0,-0.0469447560608387,0.179898202419281,-0.04628446698188782,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.7474563,1,follower,manual,0.06407146155834198,0.8184984922409058,0.963411271572113,0,1,1,-0.06407146155834198,0.18150150775909424,0.03658872842788696,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191110.7477763,0,follower,manual,0.04808417707681656,0.8241416215896606,0.04445893317461014,0,1,0,-0.04808417707681656,0.17585837841033936,-0.04445893317461014,0,0,0,0,,,,,,,,False,,,,,
1756191110.8479826,1,follower,manual,0.06261013448238373,0.8133061528205872,0.963794469833374,0,1,1,-0.06261013448238373,0.18669384717941284,0.03620553016662598,0,0,0,0,,,,,,,,False,,,,,
1756191110.952943,0,leader,manual,0.04808417707681656,0.8241416215896606,0.04445893317461014,0,1,0,-0.04808417707681656,0.17585837841033936,-0.04445893317461014,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.05317,1,follower,manual,0.06261013448238373,0.8133061528205872,0.963794469833374,0,1,1,-0.06261013448238373,0.18669384717941284,0.03620553016662598,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.0534115,0,follower,manual,0.048647694289684296,0.828935444355011,0.0427241176366806,0,1,0,-0.048647694289684296,0.171064555644989,-0.0427241176366806,0,0,0,0,,,,,,,,False,,,,,
1756191111.1536293,1,follower,manual,0.06289280951023102,0.8149605393409729,0.968469500541687,0,1,1,-0.06289280951023102,0.1850394606590271,0.03153049945831299,0,0,0,0,,,,,,,,False,,,,,
1756191111.2557015,0,leader,manual,0.048647694289684296,0.828935444355011,0.0427241176366806,0,1,0,-0.048647694289684296,0.171064555644989,-0.0427241176366806,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.3560479,1,follower,manual,0.06289280951023102,0.8149605393409729,0.968469500541687,0,1,1,-0.06289280951023102,0.1850394606590271,0.03153049945831299,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.356332,0,follower,manual,0.048352207988500595,0.835688591003418,0.043083082884550095,0,1,0,-0.048352207988500595,0.16431140899658203,-0.043083082884550095,0,0,0,0,,,,,,,,False,,,,,
1756191111.456564,1,follower,manual,0.06394004821777344,0.8140069246292114,0.9733290672302246,0,1,1,-0.06394004821777344,0.18599307537078857,0.02667093276977539,0,0,0,0,,,,,,,,False,,,,,
1756191111.5644052,0,leader,manual,0.048352207988500595,0.835688591003418,0.043083082884550095,0,1,0,-0.048352207988500595,0.16431140899658203,-0.043083082884550095,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.664653,1,follower,manual,0.06394004821777344,0.8140069246292114,0.9733290672302246,0,1,1,-0.06394004821777344,0.18599307537078857,0.02667093276977539,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.6649494,0,follower,manual,0.0489087775349617,0.8436915278434753,0.043163854628801346,0,1,0,-0.0489087775349617,0.15630847215652466,-0.043163854628801346,0,0,0,0,,,,,,,,False,,,,,
1756191111.7653365,1,follower,manual,0.06849868595600128,0.8157394528388977,0.9809116721153259,0,1,1,-0.06849868595600128,0.1842605471611023,0.019088327884674072,0,0,0,0,,,,,,,,False,,,,,
1756191111.866811,0,leader,manual,0.0489087775349617,0.8436915278434753,0.043163854628801346,0,1,0,-0.0489087775349617,0.15630847215652466,-0.043163854628801346,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.9670413,1,follower,manual,0.06849868595600128,0.8157394528388977,0.9809116721153259,0,1,1,-0.06849868595600128,0.1842605471611023,0.019088327884674072,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191111.9673426,0,follower,manual,0.050169989466667175,0.8498373627662659,0.039785340428352356,0,1,0,-0.050169989466667175,0.15016263723373413,-0.039785340428352356,0,0,0,0,,,,,,,,False,,,,,
1756191112.0675676,1,follower,manual,0.07139406353235245,0.8161603808403015,0.982384204864502,0,1,1,-0.07139406353235245,0.1838396191596985,0.017615795135498047,0,0,0,0,,,,,,,,False,,,,,
1756191112.172738,0,leader,manual,0.050169989466667175,0.8498373627662659,0.039785340428352356,0,1,0,-0.050169989466667175,0.15016263723373413,-0.039785340428352356,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191112.272974,1,follower,manual,0.07139406353235245,0.8161603808403015,0.982384204864502,0,1,1,-0.07139406353235245,0.1838396191596985,0.017615795135498047,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191112.2732382,0,follower,manual,0.05184808373451233,0.8548296689987183,0.033975787460803986,0,1,0,-0.05184808373451233,0.14517033100128174,-0.033975787460803986,0,0,0,0,,,,,,,,False,,,,,
1756191112.3734546,1,follower,manual,0.07416662573814392,0.8170308470726013,0.9824599623680115,0,1,1,-0.07416662573814392,0.18296915292739868,0.017540037631988525,0,0,0,0,,,,,,,,False,,,,,
1756191112.4784553,0,leader,manual,0.05184808373451233,0.8548296689987183,0.033975787460803986,0,1,0,-0.05184808373451233,0.14517033100128174,-0.033975787460803986,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191112.5787191,1,follower,manual,0.07416662573814392,0.8170308470726013,0.9824599623680115,0,1,1,-0.07416662573814392,0.18296915292739868,0.017540037631988525,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191112.5789833,0,follower,manual,0.05342864617705345,0.8581700921058655,0.027904633432626724,0,1,0,-0.05342864617705345,0.14182990789413452,-0.027904633432626724,0,0,0,0,,,,,,,,False,,,,,
1756191112.6792305,1,follower,manual,0.07039913535118103,0.8139870166778564,0.9832814335823059,0,1,1,-0.07039913535118103,0.18601298332214355,0.016718566417694092,0,0,0,0,,,,,,,,False,,,,,
1756191112.7846808,0,leader,manual,0.05342864617705345,0.8581700921058655,0.027904633432626724,0,1,0,-0.05342864617705345,0.14182990789413452,-0.027904633432626724,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191112.8849962,1,follower,manual,0.07039913535118103,0.8139870166778564,0.9832814335823059,0,1,1,-0.07039913535118103,0.18601298332214355,0.016718566417694092,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191112.8852775,0,follower,manual,0.050860971212387085,0.8580011129379272,0.02309367060661316,0,1,0,-0.050860971212387085,0.14199888706207275,-0.02309367060661316,0,0,0,0,,,,,,,,False,,,,,
1756191112.9854827,1,follower,manual,0.06064163148403168,0.7983695864677429,0.9830417037010193,0,1,1,-0.06064163148403168,0.20163041353225708,0.016958296298980713,0,0,0,0,,,,,,,,False,,,,,
1756191113.0911942,0,leader,manual,0.050860971212387085,0.8580011129379272,0.02309367060661316,0,1,0,-0.050860971212387085,0.14199888706207275,-0.02309367060661316,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191113.1914802,1,follower,manual,0.06064163148403168,0.7983695864677429,0.9830417037010193,0,1,1,-0.06064163148403168,0.20163041353225708,0.016958296298980713,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1756191113.191744,0,follower,manual,0.04494578391313553,0.8550213575363159,0.016756292432546616,0,1,0,-0.04494578391313553,0.14497864246368408,-0.016756292432546616,0,0,0,0,,,,,,,,False,,,,,
1756191113.2920399,1,follower,manual,0.04810229316353798,0.7844775915145874,0.9935818314552307,0,1,1,-0.04810229316353798,0.2155224084854126,0.006418168544769287,0,0,0,0,,,,,,,,False,,,,,
