timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1756445636.3891582,0,leader,manual,0.989482045173645,0.04897938668727875,0.998931348323822,1,1,1,0.01051795482635498,0.9510206133127213,0.0010686516761779785,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445636.4895008,1,follower,manual,0.09034296870231628,0.05868544802069664,0.9944614768028259,0,1,1,-0.09034296870231628,0.9413145519793034,0.005538523197174072,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445636.5937452,0,leader,manual,0.9894729852676392,0.048976365476846695,0.9989327788352966,1,1,1,0.01052701473236084,0.9510236345231533,0.0010672211647033691,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445636.6939993,1,follower,manual,0.09033989906311035,0.058684639632701874,0.994456946849823,0,1,1,-0.09033989906311035,0.9413153603672981,0.005543053150177002,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445636.886431,0,leader,manual,0.9894700050354004,0.048974134027957916,0.9989336133003235,1,1,1,0.01052999496459961,0.9510258659720421,0.0010663866996765137,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445636.9867861,1,follower,manual,0.09034314751625061,0.05867709219455719,0.99445641040802,0,1,1,-0.09034314751625061,0.9413229078054428,0.0055435895919799805,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445637.1738644,0,leader,manual,0.9894685745239258,0.04897664114832878,0.9989388585090637,1,1,1,0.010531425476074219,0.9510233588516712,0.0010611414909362793,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445637.274452,1,follower,manual,0.09034478664398193,0.05868620052933693,0.9944618940353394,0,1,1,-0.09034478664398193,0.9413137994706631,0.0055381059646606445,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445637.3780084,0,leader,manual,0.989475429058075,0.04897467792034149,0.998924970626831,1,1,1,0.010524570941925049,0.9510253220796585,0.0010750293731689453,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756445637.478318,1,follower,manual,0.09034223109483719,0.058687154203653336,0.9944556951522827,0,1,1,-0.09034223109483719,0.9413128457963467,0.005544304847717285,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
