timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_enabled,cbf_margin,cbf_applied,cbf_fallback,u_nom_lr,u_nom_fb,u_filt_lr,u_filt_fb
1756189115.325645,0,leader,auto,0.11669915169477463,0.9353414177894592,0.15111330151557922,0,1,0,-0.11669915169477463,0.06465858221054077,-0.15111330151557922,0,0,0,0,1.0,-0.14167163161893914,0.23816790456729087,-0.08320104939897932,0.11669915169477463,0.9353414177894592,0.15111330151557922,False,,False,False,,,,
1756189115.426115,1,follower,auto,0.05461929365992546,0.9123702049255371,1.0993945598602295,0.0,1.0,1.0,-0.05461929365992546,0.08762979507446289,-0.09939455986022949,0,0,0,0,1.0,-0.07589624949867885,0.08505161532581251,-0.10535518101970842,0.05461929365992546,0.9123702049255371,1.0993945598602295,False,,False,False,,,,
1756189115.4270144,0,follower,auto,0.11335059255361557,0.9318003058433533,0.15407207608222961,0,1,0,-0.11335059255361557,0.06819969415664673,-0.15407207608222961,-14.99957042866288,-11.074720795829528,7.409880150961331,0,,,,,,,,True,0.790585030456073,False,False,-15.0,-11.0,-15.0,-11.0
1756189115.5276868,1,follower,auto,0.054783355444669724,0.915269136428833,1.1027395725250244,0.0,1.0,1.0,-0.054783355444669724,0.08473086357116699,-0.10273957252502441,-9.987007589082358,-4.908832575429422,8.05380586452323,0,,,,,,,,True,1.9687736886394909,False,False,-10.0,-5.0,-10.0,-5.0
1756189115.632257,0,leader,auto,0.11335059255361557,0.9318003058433533,0.15407207608222961,0,1,0,-0.11335059255361557,0.06819969415664673,-0.15407207608222961,0,0,0,0,1.0,-0.14725630727252959,0.24092036650007298,-0.08455957824395388,0.11335059255361557,0.9318003058433533,0.15407207608222961,False,,False,False,,,,
1756189115.7327197,1,follower,auto,0.054783355444669724,0.915269136428833,1.1027395725250244,0.0,1.0,1.0,-0.054783355444669724,0.08473086357116699,-0.10273957252502441,0,0,0,0,1.0,-0.07418632929836366,0.09085581656699038,-0.1075654353650084,0.054783355444669724,0.915269136428833,1.1027395725250244,False,,False,False,,,,
1756189115.733804,0,follower,auto,0.10922069847583771,0.9297990798950195,0.15737947821617126,0,1,0,-0.10922069847583771,0.07020092010498047,-0.15737947821617126,-14.989807918469126,-10.057938158215414,8.402706284704045,0,,,,,,,,True,0.8122169304533866,False,False,-15.0,-10.0,-15.0,-10.0
1756189115.8344371,1,follower,auto,0.05640554428100586,0.9259451031684875,1.10440194606781,0.0,1.0,1.0,-0.05640554428100586,0.07405489683151245,-0.10440194606781006,-10.042599398177993,-4.926595491148216,7.0655264620990685,0,,,,,,,,True,1.9267916197646113,False,False,-10.0,-5.0,-10.0,-5.0
1756189115.938303,0,leader,auto,0.10922069847583771,0.9297990798950195,0.15737947821617126,0,1,0,-0.10922069847583771,0.07020092010498047,-0.15737947821617126,0,0,0,0,1.0,-0.15027698456862615,0.24300460093650367,-0.08654725613298675,0.10922069847583771,0.9297990798950195,0.15737947821617126,False,,False,False,,,,
1756189116.038646,1,follower,auto,0.05640554428100586,0.9259451031684875,1.10440194606781,0.0,1.0,1.0,-0.05640554428100586,0.07405489683151245,-0.10440194606781006,0,0,0,0,1.0,-0.07318585506429937,0.1031685103984119,-0.11084795422964056,0.05640554428100586,0.9259451031684875,1.10440194606781,False,,False,False,,,,
