timestamp,drone_id,role,mode,x,y,z,x_hat,y_hat,z_hat,vx,vy,vz,vx_hat,vy_hat,vz_hat,target_x,target_y,target_z,target_vx,target_vy,target_vz,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,xi_x,xi_y,xi_z,xi_ijk_x,xi_ijk_y,xi_ijk_z,xi_sig_x,xi_sig_y,xi_sig_z,psi_x,psi_y,psi_z,tau,is_collinear,is_occluded,tracking_error,estimation_error,control_weight_norm
1768129453.2583866,0,follower_3,slaf,-0.02887699380517006,1.0,1.0117257833480835,-0.02887699380517006,1.0,1.0117257833480835,0.002840626984834671,0.0,0.0019609928131103516,0.002840626984834671,0.0,0.0019609928131103516,-0.029161056503653526,1.0,1.0115296840667725,0.0,0.0,0.0,0.0002840626984834671,0.0,0.00019609928131103516,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003451761069373337,0.0,0.0
1768129453.2591379,1,follower_4,slaf,-0.08408211171627045,1.0,0.3626701235771179,-0.08408211171627045,1.0,0.3626701235771179,-0.0015243887901306152,0.0,0.00014990568161010742,-0.0015243887901306152,0.0,0.00014990568161010742,-0.08392967283725739,1.0,0.3626551330089569,0.0,0.0,0.0,-0.00015243887901306152,0.0,1.4990568161010742e-05,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0001531741785306803,0.0,0.0
1768129453.7809365,0,follower_3,slaf,-0.010520420968532562,1.0,1.0236989259719849,-0.012261049525641242,1.0,0.9125991025353498,0.038982219994068146,0.0,0.03211021423339844,-0.061849705968278185,0.0,0.028712104406140408,-0.049775918059377776,1.0,0.9997759180593777,0.0021161985397338866,0.0,-0.0021161985397338866,0.039255497090845214,0.0,0.023923007912607153,17,-12,0,0,1.0,-0.10068778821894085,0.0,-0.007831786448309622,-0.10068778821894085,0.0,-0.007831786448309622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04597069022144459,0.1111134580301833,1.7111733935277398
1768129453.7813926,1,follower_4,slaf,-0.09467746317386627,1.0,0.3607102036476135,-0.07949342280626297,1.0,0.39866664409637453,-0.020823851227760315,0.0,-0.006212890148162842,0.1591569578267953,0.0,0.17727776469231546,-0.049775918059377776,1.0,0.49977591805937777,0.0021161985397338866,0.0,-0.0021161985397338866,-0.044901545114488496,0.0,-0.13906571441176424,50,50,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.348123347390463,0.0,1.3309389533581106,1.1207082639755717,1,0,0.14613494338631955,0.040880881270165245,0.0
1768129454.306853,0,follower_3,slaf,-0.0055038644932210445,1.0,1.0630958080291748,0.003350198202627948,1.0,0.9561578865916927,-0.013558724895119667,0.0,0.12182831764221191,-0.19518085848639863,0.0,0.13195840039022247,-0.045340790004554495,1.0,0.9953407900045546,0.012638702392578126,0.0,-0.012638702392578126,0.03983692551133345,0.0,0.06775501802462025,-4,-8,0,0,1.0,-0.00010885537382561081,0.0,0.001279907090533741,-0.00010885537382561081,0.0,0.001279907090533741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07859849299898915,0.10730383715222457,1.6185788802535026
1768129454.3072734,1,follower_4,slaf,-0.025892019271850586,1.0,0.4314921796321869,-0.010707978904247281,1.0,0.4694486200809479,0.29744207859039307,0.0,0.2921062707901001,0.6723373812713703,0.0,0.9035185186721282,-0.045340790004554495,1.0,0.4953407900045545,0.012638702392578126,0.0,-0.012638702392578126,0.01944877073270391,0.0,-0.06384861037236761,-5,-49,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27344021982436895,0.0,0.3926719602015793,0.3005141154177362,1,0,0.06674503524229865,0.040880881270165245,0.0
1768129454.8246799,0,follower_3,slaf,-0.01221630722284317,1.0,1.1267777681350708,-0.0011355355293735728,1.0,1.0230198478432146,-0.005739759653806686,0.0,0.12314200401306152,-0.25974375208003986,0.0,-0.0005978733716412721,-0.03556587540711463,1.0,0.9855658754071148,0.023005142211914062,0.0,-0.023005142211914062,0.02334956818427146,0.0,0.14121189272795598,-24,-4,0,0,1.0,0.001324124299606405,0.0,0.0012521568180718923,0.001324124299606405,0.0,0.0012521568180718923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.14312931559329028,0.104347925348873,1.4930778990649047
1768129454.825174,1,follower_4,slaf,0.07555211335420609,1.0,0.5838576555252075,-10369.873966295421,1.0,2461.985820609474,0.014797002077102661,0.0,0.2402287721633911,-262.88415987709544,0.0,76.32699558987798,-0.03556587540711463,1.0,0.4855658754071146,0.023005142211914062,0.0,-0.023005142211914062,0.11111798876132072,0.0,0.09829178011809292,-50,50,0,0,1.0,-21840.002826506137,0.0,5241.71796326511,-21840.002826506137,0.0,5241.71796326511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1483525580000039,10658.065145118037,6.27610182128379
1768129455.3450842,0,follower_3,slaf,0.0036018481478095055,1.0,1.1558789014816284,0.018411890323058584,1.0,1.0550867641383168,0.06452143890783191,0.0,0.009837150573730469,-0.3237301185826118,0.0,-0.2704808937924893,-0.02034125335777391,1.0,0.970341253357774,0.03341472148895264,0.0,-0.03341472148895264,0.023943101505583417,0.0,0.18553764812385443,-26,-11,0,0,1.0,0.001608285366107725,0.0,0.0011630857000431358,0.001608285366107725,0.0,0.0011630857000431358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.18707616358327936,0.10187439471950568,1.4388708828077932
1768129455.3455486,1,follower_4,slaf,0.040423620492219925,1.0,0.6567894816398621,10443236334.429655,1.0,-743444744.377145,-0.08910879492759705,0.0,0.11975467205047607,328283944.8531576,0.0,-30018880.13523108,-0.02034125335777391,1.0,0.47034125335777394,0.03341472148895264,0.0,-0.03341472148895264,0.060764873849993836,0.0,0.18644822828208812,50,-50,0,0,1.0,22285936003.798096,0.0,-1616815080.5372949,22285936003.798096,0.0,-1616815080.5372949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1961002593663132,10469665478.171974,5.639759810444541
