timestamp,drone_id,role,mode,x,y,z,x_hat,y_hat,z_hat,vx,vy,vz,vx_hat,vy_hat,vz_hat,target_x,target_y,target_z,target_vx,target_vy,target_vz,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,xi_x,xi_y,xi_z,xi_ijk_x,xi_ijk_y,xi_ijk_z,xi_sig_x,xi_sig_y,xi_sig_z,psi_x,psi_y,psi_z,tau,is_collinear,is_occluded,tracking_error,estimation_error,control_weight_norm
1768128117.9073517,0,follower_3,slaf,0.016452927142381668,1.0,1.0515360832214355,0.016452927142381668,1.0,1.0515360832214355,0.0,0.0,0.0,0.0,0.0,0.0,0.016452927142381668,1.0,1.0515360832214355,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1768128117.9079473,1,follower_4,slaf,-0.10730132460594177,1.0,0.2240113765001297,-0.10730132460594177,1.0,0.2240113765001297,0.0,0.0,0.0,0.0,0.0,0.0,-0.10730132460594177,1.0,0.2240113765001297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1768128118.426577,0,follower_3,slaf,0.014533174224197865,1.0,1.0509921312332153,0.014504275626886123,1.0,1.0509063126327252,0.004252288490533829,0.0,0.0002002716064453125,0.008990083804195049,0.0,0.0023490839179843848,0.016452927142381668,1.0,1.0515360832214355,0.0,0.0,0.0,-0.0019197529181838036,0.0,-0.0005439519882202148,0,0,0,0,1.0,3.5976275631122157e-05,0.0,0.00010725548110940286,3.5976275631122157e-05,0.0,0.00010725548110940286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0019953283019002047,9.055363668389068e-05,0.6131358977223396
1768128118.4271653,1,follower_4,slaf,-0.10146632790565491,1.0,0.2269907146692276,-0.10005236538934847,1.0,0.2270018855722556,0.01615278422832489,0.0,0.015576779842376709,-0.014179573164315583,0.0,-0.0031057087745845896,-0.10730132460594177,1.0,0.2240113765001297,0.0,0.0,0.0,0.005834996700286865,0.0,0.0029793381690979004,-2,-3,0,0,1.0,0.00010352904187251044,0.0,0.00014778744942998967,0.00010352904187251044,0.0,0.00014778744942998967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.006551613726266395,0.0014140066430516091,1.2445374467539112
1768128118.9406009,0,follower_3,slaf,0.016181854531168938,1.0,1.0521129369735718,-0.06451534968461159,1.0,0.9306170157905441,0.0013061612844467163,0.0,-0.0025832653045654297,-0.00029549829932808483,0.0,-0.0015246667686005244,-0.04999999985266186,1.0,0.9999999998526619,-1.71661376953125e-06,0.0,1.71661376953125e-06,0.0661818543838308,0.0,0.05211293712090992,16,4,0,0,1.0,0.020708068373887476,0.0,0.0617506846420013,0.020708068373887476,0.0,0.0617506846420013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0842365482735997,0.1458536857002793,0.6133630344470143
1768128118.9410727,1,follower_4,slaf,-0.0879930779337883,1.0,0.23036009073257446,-0.11925484336349282,1.0,0.39651009694503475,0.02012394368648529,0.0,0.0014825165271759033,-0.015641901426435685,0.0,-0.004167962524819976,-0.04999999985266186,1.0,0.49999999985266186,-1.71661376953125e-06,0.0,1.71661376953125e-06,-0.03799307808112644,0.0,-0.2696399091200874,24,16,0,0,1.0,-0.0925344754642827,0.0,-0.007276309415365669,-0.0925344754642827,0.0,-0.007276309415365669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2723034237250196,0.1690654386389556,1.2511212467400181
1768128119.4552999,0,follower_3,slaf,0.016537781804800034,1.0,1.0591423511505127,-0.034779275234295755,1.0,1.0250650941736077,0.0033854134380817413,0.0,0.0341486930847168,0.01693167932119811,0.0,0.0414331074407535,-0.046790104058383124,1.0,0.9967901040583831,0.010343484878540038,0.0,-0.010343484878540038,0.06332788586318316,0.0,0.06235224709212961,-12,-1,0,0,1.0,0.007704261041258584,0.0,0.022803967563271757,0.007704261041258584,0.0,0.022803967563271757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.08887195196088775,0.061601134617990855,0.6130457498818102
1768128119.455659,1,follower_4,slaf,-0.08033953607082367,1.0,0.2458697110414505,-0.11454511028875371,1.0,0.3790797552374045,0.0385613739490509,0.0,0.08101955056190491,0.17609185698218968,0.0,0.2520544493403993,-0.046790104058383124,1.0,0.49679010405838314,0.010343484878540038,0.0,-0.010343484878540038,-0.033549432012440546,0.0,-0.25092039301693264,19,15,0,0,1.0,0.005362693195498071,0.0,-0.011953840659293245,0.005362693195498071,0.0,-0.011953840659293245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2531533290717886,0.13753158612575636,1.26537613148292
1768128119.97639,0,follower_3,slaf,0.019894013181328773,1.0,1.0692309141159058,-0.020886187168460774,1.0,1.066089503547231,0.007709842175245285,0.0,-0.0022673606872558594,-0.002733691621293082,0.0,-0.14189547458037424,-0.03816435718855701,1.0,0.988164357188557,0.020745487213134763,0.0,-0.020745487213134763,0.05805837036988579,0.0,0.08106655692734877,-22,-2,0,0,1.0,0.002422252663961545,0.0,0.0070786998059303025,0.002422252663961545,0.0,0.0070786998059303025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0997123915171124,0.04090101711363614,0.613081278661486
1768128119.9769316,1,follower_4,slaf,-0.03237997367978096,1.0,0.32139691710472107,-0.05929703308030193,1.0,0.43527444501177226,0.11751662939786911,0.0,0.17181485891342163,0.24592041746042068,0.0,0.337814706745825,-0.03816435718855701,1.0,0.48816435718855705,0.020745487213134763,0.0,-0.020745487213134763,0.005784383508776053,0.0,-0.16676744008383598,-3,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08105793125480447,0.0,0.0764855518340478,0.07857247594741654,1,1,0.1668677265521779,0.11701546670843302,0.0
1768128120.5048559,0,follower_3,slaf,0.027088075876235962,1.0,1.0345401763916016,-0.011794427154920843,1.0,1.0369403042298002,0.02250397577881813,0.0,-0.10869979858398438,-0.018040395666168718,0.0,-0.32074504601403114,-0.024019852120576404,1.0,0.9740198521205764,0.031212668418884273,0.0,-0.031212668418884273,0.051107927996812366,0.0,0.06052032427102516,-8,-1,0,0,1.0,5.415520059231377e-05,0.0,0.00013717241356044074,5.415520059231377e-05,0.0,0.00013717241356044074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07921319305518112,0.0389565097975629,0.6162177469056307
1768128120.50587,1,follower_4,slaf,0.020636774599552155,1.0,0.4116270840167999,-0.006280284800968816,1.0,0.5255046119238511,0.07982221432030201,0.0,0.1601499319076538,0.1887869996679949,0.0,0.15847081836226729,-0.024019852120576404,1.0,0.4740198521205764,0.031212668418884273,0.0,-0.031212668418884273,0.04465662672012856,0.0,-0.062392768103776475,-34,-9,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02623691116279832,0.0,-0.03331230138709494,0.027922159803601874,1,1,0.0767272560546285,0.11701546670843302,0.0
1768128121.0355191,0,follower_3,slaf,0.04491935297846794,1.0,0.9836214780807495,0.006318642566367593,1.0,0.9868351326144169,0.04247099161148071,0.0,-0.08464813232421875,-0.031241545508463343,0.0,-0.381891690309322,-0.003841162958673314,1.0,0.9538411629586734,0.041933026313781735,0.0,-0.041933026313781735,0.04876051593714126,0.0,0.02978031512207613,-4,-1,0,0,1.0,0.00026486505256817505,0.0,0.0008075320377428502,0.00026486505256817505,0.0,0.0008075320377428502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05713541006439319,0.03873425383017715,0.6220852166934892
1768128121.0359883,1,follower_4,slaf,0.02577757090330124,1.0,0.4176781177520752,-0.0011394884972197317,1.0,0.5315556456591264,-0.025093238800764084,0.0,-0.09615510702133179,0.14765035414730776,0.0,-0.15207468243333527,-0.003841162958673314,1.0,0.4538411629586733,0.041933026313781735,0.0,-0.041933026313781735,0.029618733861974552,0.0,-0.03616304520659813,-17,5,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030393527656770798,0.0,-0.040047242051506934,0.03997937727030325,1,1,0.046744360453438,0.11701546670843302,0.0
1768128121.5567796,0,follower_3,slaf,0.06418056041002274,1.0,0.9624737501144409,0.026739210412943238,1.0,0.9693170874533337,0.03504306077957153,0.0,-0.03138244152069092,-0.03755746938982618,0.0,-0.4717123335474951,0.02133255258451752,1.0,0.9286674474154825,0.05237842082977294,0.0,-0.05237842082977294,0.04284800782550521,0.0,0.03380630269895846,-13,1,0,0,1.0,0.00038937947432873127,0.0,0.0012211635499090323,0.00038937947432873127,0.0,0.0012211635499090323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.054578547770970987,0.03806160736933858,0.6266807176455035
1768128121.5569508,1,follower_4,slaf,0.013950699009001255,1.0,0.34831884503364563,-0.012966360391519716,1.0,0.4621963729406968,-0.007255636155605316,0.0,-0.12635141611099243,0.2952588115671528,0.0,-0.2559519070495767,0.02133255258451752,1.0,0.4286674474154825,0.05237842082977294,0.0,-0.05237842082977294,-0.007381853575516264,0.0,-0.08034860238183689,-6,21,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11579552097546389,0.0,-0.08973833278322334,0.08500946892003898,1,1,0.08068698573453395,0.11701546670843302,0.0
1768128122.070344,0,follower_3,slaf,0.08873840421438217,1.0,0.9454987645149231,0.051821536132478446,1.0,0.953950605857787,0.05716361105442047,0.0,-0.04818260669708252,-0.023526853217496375,0.0,-0.6262785212512789,0.051313383730423504,1.0,0.8986866162695765,0.06262377738952636,0.0,-0.06262377738952636,0.03742502048395867,0.0,0.04681214824534663,-16,1,0,0,1.0,-1.1417175066082835e-05,0.0,-7.260352426699535e-05,-1.1417175066082835e-05,0.0,-7.260352426699535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05993337452178907,0.03787200511012885,0.6320940649852866
1768128122.0710971,1,follower_4,slaf,0.04343505948781967,1.0,0.3109508156776428,0.0165180000872987,1.0,0.424828343584694,0.11032119393348694,0.0,-0.04583120346069336,0.48245123175072674,0.0,-0.3483159800993238,0.051313383730423504,1.0,0.3986866162695765,0.06262377738952636,0.0,-0.06262377738952636,-0.007878324242603832,0.0,-0.0877358005919337,-13,9,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09452207044828558,0.0,-0.0941541492320544,0.07136797216412127,1,1,0.08808881142562404,0.11701546670843302,0.0
