timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_enabled,cbf_margin,cbf_applied,cbf_fallback,u_nom_lr,u_nom_fb,u_filt_lr,u_filt_fb
1756189747.6531823,1,leader,auto,-0.05381219834089279,0.9173247814178467,0.9240323901176453,0,1,1,0.05381219834089279,0.08267521858215332,0.07596760988235474,0,0,0,0,1.0,-0.0575947395902181,-0.11662010341519657,-0.1111604375423274,-0.05381219834089279,0.9173247814178467,0.9240323901176453,False,,False,False,,,,
1756189747.6541948,0,follower,auto,0.1752244234085083,0.9279046654701233,0.34789520502090454,0,1,0,-0.1752244234085083,0.07209533452987671,-0.34789520502090454,-20,-13.353855573496482,7.969314479045701,1,,,,,,,,True,0.8231124366127982,False,False,-30.0,-13.0,-20.0,-13.0
1756189747.7548513,1,follower,auto,-0.0637529119849205,0.9128211140632629,0.9296144247055054,0,1,1,0.0637529119849205,0.08717888593673706,0.07038557529449463,7.050792041064973,5.422851189735797,8.587858256049582,1,,,,,,,,True,1.9075726708136942,False,False,7.0,5.0,7.0,5.0
1756189747.8572347,0,follower,auto,0.1752244234085083,0.9279046654701233,0.34789520502090454,0,1,0,-0.1752244234085083,0.07209533452987671,-0.34789520502090454,0,0,0,0,0.09697196786440505,-0.191424281523139,0.29151536019711743,-0.09214274665940947,0.1752244234085083,0.9279046654701233,0.34789520502090454,False,,False,False,,,,
1756189747.9575868,1,leader,auto,-0.0637529119849205,0.9128211140632629,0.9296144247055054,0,1,1,0.0637529119849205,0.08717888593673706,0.07038557529449463,0,0,0,0,1.0,-0.04623230609001886,-0.11542716329432556,-0.11705113431738412,-0.0637529119849205,0.9128211140632629,0.9296144247055054,False,,False,False,,,,
1756189747.9590008,0,follower,auto,0.17459414899349213,0.9278613924980164,0.3334173262119293,0,1,0,-0.17459414899349213,0.07213860750198364,-0.3334173262119293,-20,-13.369019137952106,7.988769019607494,1,,,,,,,,True,0.8172885957219129,False,False,-30.0,-13.0,-20.0,-13.0
1756189748.0602343,1,follower,auto,-0.07410546392202377,0.9081264734268188,0.9327114820480347,0,1,1,0.07410546392202377,0.09187352657318115,0.06728851795196533,7.057769883466267,6.435845693502804,9.576182251080164,1,,,,,,,,True,1.928925212679559,False,False,7.0,6.0,7.0,6.0
1756189748.162693,0,follower,auto,0.17459414899349213,0.9278613924980164,0.3334173262119293,0,1,0,-0.17459414899349213,0.07213860750198364,-0.3334173262119293,0,0,0,0,0.0820849986238988,-0.1932227788580868,0.2966465065136047,-0.09499181795792444,0.17459414899349213,0.9278613924980164,0.3334173262119293,False,,False,False,,,,
1756189748.2629476,1,leader,auto,-0.07410546392202377,0.9081264734268188,0.9327114820480347,0,1,1,0.07410546392202377,0.09187352657318115,0.06728851795196533,0,0,0,0,1.0,-0.0384473548279575,-0.11574329881959144,-0.12110090175972132,-0.07410546392202377,0.9081264734268188,0.9327114820480347,False,,False,False,,,,
1756189748.263415,0,follower,auto,0.1732747107744217,0.9300613403320312,0.31526097655296326,0,1,0,-0.1732747107744217,0.06993865966796875,-0.31526097655296326,-20,-13.384010248149448,7.033488208044704,1,,,,,,,,True,0.8104339341584548,False,False,-30.0,-13.0,-20.0,-13.0
1756189748.3637993,1,follower,auto,-0.08723260462284088,0.9035841226577759,0.9354497790336609,0,1,1,0.08723260462284088,0.09641587734222412,0.06455022096633911,7.067243951199204,7.464733846278184,9.55075299438962,1,,,,,,,,True,2.0157408422540724,False,False,7.0,7.0,7.0,7.0
1756189748.5215945,0,follower,auto,0.1732747107744217,0.9300613403320312,0.31526097655296326,0,1,0,-0.1732747107744217,0.06993865966796875,-0.31526097655296326,0,0,0,0,0.06948345122280154,-0.195687595068608,0.3010909369289103,-0.10095954875004731,0.1732747107744217,0.9300613403320312,0.31526097655296326,False,,False,False,,,,
1756189748.6220894,1,leader,auto,-0.08723260462284088,0.9035841226577759,0.9354497790336609,0,1,1,0.08723260462284088,0.09641587734222412,0.06455022096633911,0,0,0,0,1.0,-0.032479256608491075,-0.11570418090648116,-0.12376979026212132,-0.08723260462284088,0.9035841226577759,0.9354497790336609,False,,False,False,,,,
1756189748.6225336,0,follower,auto,0.17016293108463287,0.9325727224349976,0.2917936444282532,0,1,0,-0.17016293108463287,0.06742727756500244,-0.2917936444282532,-20,-13.398663898636405,7.096727615293603,1,,,,,,,,True,0.8225835126045941,False,False,-30.0,-13.0,-20.0,-13.0
1756189748.7228115,1,follower,auto,-0.10567612946033478,0.9033270478248596,0.9365958571434021,0,1,1,0.10567612946033478,0.09667295217514038,0.0634041428565979,7.053206663619802,9.513413257089613,9.522294012299563,1,,,,,,,,True,2.1051623355444034,False,False,7.0,9.0,7.0,9.0
1756189748.8264458,0,follower,auto,0.17016293108463287,0.9325727224349976,0.2917936444282532,0,1,0,-0.17016293108463287,0.06742727756500244,-0.2917936444282532,0,0,0,0,0.05881647164242988,-0.19912269108335934,0.303336914982127,-0.10724644649883319,0.17016293108463287,0.9325727224349976,0.2917936444282532,False,,False,False,,,,
1756189748.926714,1,leader,auto,-0.10567612946033478,0.9033270478248596,0.9365958571434021,0,1,1,0.10567612946033478,0.09667295217514038,0.0634041428565979,0,0,0,0,1.0,-0.028382151502380215,-0.1115438980671648,-0.1274865747166687,-0.10567612946033478,0.9033270478248596,0.9365958571434021,False,,False,False,,,,
1756189748.9272056,0,follower,auto,0.16523149609565735,0.9337539672851562,0.2702668607234955,0,1,0,-0.16523149609565735,0.06624603271484375,-0.2702668607234955,-20,-12.39892684827134,7.121109502225143,1,,,,,,,,True,0.8301389807463351,False,False,-28.0,-12.0,-20.0,-12.0
1756189749.0275443,1,follower,auto,-0.1175466924905777,0.9037180542945862,0.93149334192276,0,1,1,0.1175466924905777,0.09628194570541382,0.06850665807723999,8.046213087824382,10.503920047488021,9.526440041539486,1,,,,,,,,True,1.9879440796823504,False,False,8.0,10.0,8.0,10.0
1756189749.1329737,0,follower,auto,0.16523149609565735,0.9337539672851562,0.2702668607234955,0,1,0,-0.16523149609565735,0.06624603271484375,-0.2702668607234955,0,0,0,0,0.049787068367863944,-0.20239364881618088,0.30380656283039187,-0.10596783890424444,0.16523149609565735,0.9337539672851562,0.2702668607234955,False,,False,False,,,,
1756189749.2332256,1,leader,auto,-0.1175466924905777,0.9037180542945862,0.93149334192276,0,1,1,0.1175466924905777,0.09628194570541382,0.06850665807723999,0,0,0,0,1.0,-0.010592847347896811,-0.11125638954411188,-0.13560826757635147,-0.1175466924905777,0.9037180542945862,0.93149334192276,False,,False,False,,,,
1756189749.233667,0,follower,auto,0.15799565613269806,0.9343476295471191,0.2475876361131668,0,1,0,-0.15799565613269806,0.06565237045288086,-0.2475876361131668,-20,-12.384724704652683,7.14716041586072,1,,,,,,,,True,0.8413078073952713,False,False,-26.0,-12.0,-20.0,-12.0
1756189749.3342187,1,follower,auto,-0.12379591912031174,0.9021745920181274,0.9230054616928101,0,1,1,0.12379591912031174,0.09782540798187256,0.07699453830718994,9.055089863356173,11.472859944106998,9.52800628759784,1,,,,,,,,True,1.85725234896762,False,False,9.0,11.0,9.0,11.0
1756189749.4406025,0,follower,auto,0.15799565613269806,0.9343476295471191,0.2475876361131668,0,1,0,-0.15799565613269806,0.06565237045288086,-0.2475876361131668,0,0,0,0,0.042143843509276406,-0.2049533617094651,0.30499058647237254,-0.10788331897778586,0.15799565613269806,0.9343476295471191,0.2475876361131668,False,,False,False,,,,
1756189749.540959,1,leader,auto,-0.12379591912031174,0.9021745920181274,0.9230054616928101,0,1,1,0.12379591912031174,0.09782540798187256,0.07699453830718994,0,0,0,0,1.0,0.0061679799409739,-0.11456168800547473,-0.1403835765726178,-0.12379591912031174,0.9021745920181274,0.9230054616928101,False,,False,False,,,,
1756189749.5418866,0,follower,auto,0.1521611213684082,0.936016321182251,0.22279809415340424,0,1,0,-0.1521611213684082,0.06398367881774902,-0.22279809415340424,-20,-12.382051876777307,7.184297583255979,1,,,,,,,,True,0.8074457934294285,False,False,-24.0,-12.0,-20.0,-12.0
1756189749.6425805,1,follower,auto,-0.12646935880184174,0.904376745223999,0.9161123633384705,0,1,1,0.12646935880184174,0.09562325477600098,0.08388763666152954,9.040259412591523,11.444225941286046,9.501319517100818,1,,,,,,,,True,1.8155181975125347,False,False,9.0,11.0,9.0,11.0
1756189749.7455418,0,follower,auto,0.1521611213684082,0.936016321182251,0.22279809415340424,0,1,0,-0.1521611213684082,0.06398367881774902,-0.22279809415340424,0,0,0,0,0.035673993347252395,-0.20363957951288048,0.3077661806571992,-0.11066779760441336,0.1521611213684082,0.936016321182251,0.22279809415340424,False,,False,False,,,,
1756189749.845951,1,leader,auto,-0.12646935880184174,0.904376745223999,0.9161123633384705,0,1,1,0.12646935880184174,0.09562325477600098,0.08388763666152954,0,0,0,0,1.0,0.020846548036826507,-0.11299746110617215,-0.13989378639024808,-0.12646935880184174,0.904376745223999,0.9161123633384705,False,,False,False,,,,
1756189749.8467033,0,follower,auto,0.14872027933597565,0.9362342357635498,0.1989135593175888,0,1,0,-0.14872027933597565,0.0637657642364502,-0.1989135593175888,-20,-12.385447253016798,7.215114475564304,1,,,,,,,,True,0.7507092677011923,False,False,-21.0,-12.0,-20.0,-12.0
1756189749.9472375,1,follower,auto,-0.12505768239498138,0.9107495546340942,0.9132479429244995,0,1,1,0.12505768239498138,0.08925044536590576,0.08675205707550049,10.009301236768026,11.412621967996824,8.452916266591837,1,,,,,,,,True,1.7755437028939849,False,False,10.0,11.0,10.0,11.0
1756189750.051688,0,follower,auto,0.14872027933597565,0.9362342357635498,0.1989135593175888,0,1,0,-0.14872027933597565,0.0637657642364502,-0.1989135593175888,0,0,0,0,0.0301973834223185,-0.2014095638870277,0.3078494327639343,-0.11030702020745742,0.14872027933597565,0.9362342357635498,0.1989135593175888,False,,False,False,,,,
1756189750.1519475,1,leader,auto,-0.12505768239498138,0.9107495546340942,0.9132479429244995,0,1,1,0.12505768239498138,0.08925044536590576,0.08675205707550049,0,0,0,0,1.0,0.035125097184293325,-0.11108721664816978,-0.13697280078356555,-0.12505768239498138,0.9107495546340942,0.9132479429244995,False,,False,False,,,,
1756189750.1524181,0,follower,auto,0.1466088443994522,0.931962251663208,0.17789596319198608,0,1,0,-0.1466088443994522,0.06803774833679199,-0.17789596319198608,-19.01402231898617,-12.377232028313925,7.234389409058137,1,,,,,,,,True,0.7194030718643033,False,False,-19.0,-12.0,-19.0,-12.0
1756189750.252759,1,follower,auto,-0.11583513021469116,0.9113483428955078,0.9132503867149353,0,1,1,0.11583513021469116,0.08865165710449219,0.0867496132850647,10.019728216975766,10.355517750384113,8.404283453396406,1,,,,,,,,True,1.6638624267706827,False,False,10.0,10.0,10.0,10.0
1756189750.3575993,0,follower,auto,0.1466088443994522,0.931962251663208,0.17789596319198608,0,1,0,-0.1466088443994522,0.06803774833679199,-0.17789596319198608,0,0,0,0,0.025561533206507402,-0.2003810302109137,0.3048885681164575,-0.10803677476036155,0.1466088443994522,0.931962251663208,0.17789596319198608,False,,False,False,,,,
1756189750.4579468,1,leader,auto,-0.11583513021469116,0.9113483428955078,0.9132503867149353,0,1,1,0.11583513021469116,0.08865165710449219,0.0867496132850647,0,0,0,0,1.0,0.05224108909466241,-0.12020530603472923,-0.13434048479873661,-0.11583513021469116,0.9113483428955078,0.9132503867149353,False,,False,False,,,,
1756189750.4593558,0,follower,auto,0.14421139657497406,0.927924633026123,0.1570664644241333,0,1,0,-0.14421139657497406,0.07207536697387695,-0.1570664644241333,-17.007173290391897,-12.354181374838486,8.269740791509403,1,,,,,,,,True,0.7030976981140475,False,False,-17.0,-12.0,-17.0,-12.0
1756189750.559947,1,follower,auto,-0.10190916061401367,0.9084573984146118,0.9189661741256714,0,1,1,0.10190916061401367,0.09154260158538818,0.08103382587432861,9.037985024884295,9.299247299999506,9.33533865492685,1,,,,,,,,True,1.655698440854472,False,False,9.0,9.0,9.0,9.0
1756189750.6635153,0,follower,auto,0.14421139657497406,0.927924633026123,0.1570664644241333,0,1,0,-0.14421139657497406,0.07207536697387695,-0.1570664644241333,0,0,0,0,0.02163737071949309,-0.2010214133145275,0.3058436418117131,-0.10860086032604804,0.14421139657497406,0.927924633026123,0.1570664644241333,False,,False,False,,,,
1756189750.7639966,1,leader,auto,-0.10190916061401367,0.9084573984146118,0.9189661741256714,0,1,1,0.10190916061401367,0.09154260158538818,0.08103382587432861,0,0,0,0,1.0,0.06416555891975406,-0.12650244863193083,-0.12897099554390845,-0.10190916061401367,0.9084573984146118,0.9189661741256714,False,,False,False,,,,
1756189750.7644567,0,follower,auto,0.14043933153152466,0.9253917336463928,0.13459451496601105,0,1,0,-0.14043933153152466,0.07460826635360718,-0.13459451496601105,-15.01322818712596,-12.320194332519334,8.324082757946805,1,,,,,,,,True,0.701412144660658,False,False,-15.0,-12.0,-15.0,-12.0
1756189750.864825,1,follower,auto,-0.08658523112535477,0.9050753116607666,0.929016649723053,0,1,1,0.08658523112535477,0.0949246883392334,0.07098335027694702,8.047314649234698,7.255196279397759,9.259611266199181,1,,,,,,,,True,1.6699974472340957,False,False,8.0,7.0,8.0,7.0
1756189750.9689522,0,follower,auto,0.14043933153152466,0.9253917336463928,0.13459451496601105,0,1,0,-0.14043933153152466,0.07460826635360718,-0.13459451496601105,0,0,0,0,0.01831563888873418,-0.20268892710946562,0.30600491585075695,-0.11199700018826403,0.14043933153152466,0.9253917336463928,0.13459451496601105,False,,False,False,,,,
1756189751.0692828,1,leader,auto,-0.08658523112535477,0.9050753116607666,0.929016649723053,0,1,1,0.08658523112535477,0.0949246883392334,0.07098335027694702,0,0,0,0,1.0,0.07101283257254973,-0.12844142901184852,-0.1262333862795555,-0.08658523112535477,0.9050753116607666,0.929016649723053,False,,False,False,,,,
1756189751.07016,0,follower,auto,0.13487297296524048,0.9238843321800232,0.11338745057582855,0,1,0,-0.13487297296524048,0.0761156678199768,-0.11338745057582855,-12.026818203676354,-11.28482612966572,8.37458139163761,1,,,,,,,,True,0.6993066525099983,False,False,-12.0,-11.0,-12.0,-11.0
1756189751.1707354,1,follower,auto,-0.07466541975736618,0.8983355164527893,0.9439053535461426,0,1,1,0.07466541975736618,0.1016644835472107,0.05609464645385742,6.071682368341233,6.23864221196209,10.177063929987977,1,,,,,,,,True,1.8073536942605386,False,False,6.0,6.0,6.0,6.0
1756189751.2753174,0,follower,auto,0.13487297296524048,0.9238843321800232,0.11338745057582855,0,1,0,-0.13487297296524048,0.0761156678199768,-0.11338745057582855,0,0,0,0,0.015503853599009314,-0.20464207933825174,0.30368334700019806,-0.11233637786697526,0.13487297296524048,0.9238843321800232,0.11338745057582855,False,,False,False,,,,
1756189751.3757885,1,leader,auto,-0.07466541975736618,0.8983355164527893,0.9439053535461426,0,1,1,0.07466541975736618,0.1016644835472107,0.05609464645385742,0,0,0,0,1.0,0.07060314077692417,-0.13213996637450443,-0.12308076614327312,-0.07466541975736618,0.8983355164527893,0.9439053535461426,False,,False,False,,,,
1756189751.3762534,0,follower,auto,0.1257912665605545,0.9240290522575378,0.09561890363693237,0,1,0,-0.1257912665605545,0.07597094774246216,-0.09561890363693237,-11.047590162679139,-11.243540390950665,8.401330847300615,1,,,,,,,,True,0.7504184851681885,False,False,-11.0,-11.0,-11.0,-11.0
1756189751.4766247,1,follower,auto,-0.06789406388998032,0.8904064893722534,0.9543266296386719,0,1,1,0.06789406388998032,0.10959351062774658,0.045673370361328125,5.093743501491292,6.239388687896236,10.145021286741802,1,,,,,,,,True,1.8461066453676567,False,False,5.0,6.0,5.0,6.0
1756189751.6832519,0,follower,auto,0.1257912665605545,0.9240290522575378,0.09561890363693237,0,1,0,-0.1257912665605545,0.07597094774246216,-0.09561890363693237,0,0,0,0,0.013123728736940968,-0.20716372854602416,0.2991412859277469,-0.11053225913530804,0.1257912665605545,0.9240290522575378,0.09561890363693237,False,,False,False,,,,
1756189751.7836475,1,leader,auto,-0.06789406388998032,0.8904064893722534,0.9543266296386719,0,1,1,0.06789406388998032,0.10959351062774658,0.045673370361328125,0,0,0,0,1.0,0.06745713904166808,-0.13147248263293387,-0.13034041183522516,-0.06789406388998032,0.8904064893722534,0.9543266296386719,False,,False,False,,,,
1756189751.7841055,0,follower,auto,0.11157584935426712,0.9256113171577454,0.07947174459695816,0,1,0,-0.11157584935426712,0.07438868284225464,-0.07947174459695816,-9.057803480721885,-10.191292657963105,8.425318734722593,1,,,,,,,,True,0.7776725533147161,False,False,-9.0,-10.0,-9.0,-10.0
1756189751.9846642,1,follower,auto,-0.06515327841043472,0.8909372687339783,0.9618183374404907,0,1,1,0.06515327841043472,0.10906273126602173,0.03818166255950928,4.062774696465416,5.2382406002990916,10.124939800690385,1,,,,,,,,True,1.8612245179724256,False,False,4.0,5.0,4.0,5.0
1756189752.1432817,0,follower,auto,0.11157584935426712,0.9256113171577454,0.07947174459695816,0,1,0,-0.11157584935426712,0.07438868284225464,-0.07947174459695816,0,0,0,0,0.011108996538242306,-0.21111115602581482,0.29367794375745404,-0.11068026653556823,0.11157584935426712,0.9256113171577454,0.07947174459695816,False,,False,False,,,,
1756189752.2436152,1,leader,auto,-0.06515327841043472,0.8909372687339783,0.9618183374404907,0,1,1,0.06515327841043472,0.10906273126602173,0.03818166255950928,0,0,0,0,1.0,0.06561852899922399,-0.12021807073418844,-0.13559457670256392,-0.06515327841043472,0.8909372687339783,0.9618183374404907,False,,False,False,,,,
1756189752.2440667,0,follower,auto,0.09728751331567764,0.926204264163971,0.07134644687175751,0,1,0,-0.09728751331567764,0.07379573583602905,-0.07134644687175751,-8.06343509223979,-8.17130596399655,8.392262829282062,1,,,,,,,,True,0.7860766997950335,False,False,-8.0,-8.0,-8.0,-8.0
1756189752.3444762,1,follower,auto,-0.07168401032686234,0.8867329359054565,0.9564110636711121,0,1,1,0.07168401032686234,0.11326706409454346,0.04358893632888794,5.080094277416492,6.272830432108417,11.179651531619063,1,,,,,,,,True,1.8358797549236032,False,False,5.0,6.0,5.0,6.0
1756189752.4498703,0,follower,auto,0.09728751331567764,0.926204264163971,0.07134644687175751,0,1,0,-0.09728751331567764,0.07379573583602905,-0.07134644687175751,0,0,0,0,0.01,-0.2087086981545312,0.28412575271874674,-0.10444290796338315,0.09728751331567764,0.926204264163971,0.07134644687175751,False,,False,False,,,,
1756189752.5502212,1,leader,auto,-0.07168401032686234,0.8867329359054565,0.9564110636711121,0,1,1,0.07168401032686234,0.11326706409454346,0.04358893632888794,0,0,0,0,1.0,0.057648140463596426,-0.12180287337684903,-0.1504828234722979,-0.07168401032686234,0.8867329359054565,0.9564110636711121,False,,False,False,,,,
1756189752.5506964,0,follower,auto,0.08878566324710846,0.9258639812469482,0.07196733355522156,0,1,0,-0.08878566324710846,0.07413601875305176,-0.07196733355522156,-8.05746864815629,-7.1880799612711375,8.329545650016719,1,,,,,,,,True,0.7972563564927704,False,False,-8.0,-7.0,-8.0,-7.0
1756189752.651108,1,follower,auto,-0.07683642208576202,0.8874443769454956,0.947136402130127,0,1,1,0.07683642208576202,0.1125556230545044,0.05286359786987305,6.060907539592631,6.275885201380067,11.228374512655208,1,,,,,,,,True,1.754374986162743,False,False,6.0,6.0,6.0,6.0
1756189752.7551675,0,follower,auto,0.08878566324710846,0.9258639812469482,0.07196733355522156,0,1,0,-0.08878566324710846,0.07413601875305176,-0.07196733355522156,0,0,0,0,0.01,-0.19857099625923558,0.2742084127246134,-0.0978224119061975,0.08878566324710846,0.9258639812469482,0.07196733355522156,False,,False,False,,,,
1756189752.8554895,1,leader,auto,-0.07683642208576202,0.8874443769454956,0.947136402130127,0,1,1,0.07683642208576202,0.1125556230545044,0.05286359786987305,0,0,0,0,1.0,0.06184040262541696,-0.1146590213830938,-0.15650089336718565,-0.07683642208576202,0.8874443769454956,0.947136402130127,False,,False,False,,,,
1756189752.8689404,0,follower,auto,0.07974815368652344,0.9292937517166138,0.07692868262529373,0,1,0,-0.07974815368652344,0.07070624828338623,-0.07692868262529373,-8.074159877121676,-6.179278367945865,8.268927361259298,1,,,,,,,,True,0.8247205175718997,False,False,-8.0,-6.0,-8.0,-6.0
1756189752.9698472,1,follower,auto,-0.07714641839265823,0.8894250392913818,0.9334136247634888,0,1,1,0.07714641839265823,0.11057496070861816,0.06658637523651123,7.0524677267272615,6.244879464621965,11.285246686387858,1,,,,,,,,True,1.5975583541650245,False,False,7.0,6.0,7.0,6.0
1756189753.142504,0,follower,auto,0.07974815368652344,0.9292937517166138,0.07692868262529373,0,1,0,-0.07974815368652344,0.07070624828338623,-0.07692868262529373,0,0,0,0,0.01,-0.1943804759369684,0.26958342999598117,-0.09594215045523424,0.07974815368652344,0.9292937517166138,0.07692868262529373,False,,False,False,,,,
1756189753.242842,1,leader,auto,-0.07714641839265823,0.8894250392913818,0.9334136247634888,0,1,1,0.07714641839265823,0.11057496070861816,0.06658637523651123,0,0,0,0,1.0,0.06924827912127551,-0.11257116633385378,-0.1627873301034628,-0.07714641839265823,0.8894250392913818,0.9334136247634888,False,,False,False,,,,
1756189753.2437954,0,follower,auto,0.06723416596651077,0.932904064655304,0.08781113475561142,0,1,0,-0.06723416596651077,0.06709593534469604,-0.08781113475561142,-9.075561158841916,-5.142308990788256,7.198624683749507,1,,,,,,,,True,0.8937373489402283,False,False,-9.0,-5.0,-9.0,-5.0
1756189753.3444252,1,follower,auto,-0.07389035820960999,0.895510196685791,0.9205251336097717,0,1,1,0.07389035820960999,0.10448980331420898,0.07947486639022827,8.028332538324575,6.200872615446336,10.326052894442917,1,,,,,,,,True,1.5400484586278893,False,False,8.0,6.0,8.0,6.0
1756189753.4699433,0,follower,auto,0.06723416596651077,0.932904064655304,0.08781113475561142,0,1,0,-0.06723416596651077,0.06709593534469604,-0.08781113475561142,0,0,0,0,0.01,-0.1923734039081238,0.2616631265423687,-0.09253344572893399,0.06723416596651077,0.932904064655304,0.08781113475561142,False,,False,False,,,,
1756189753.5701973,1,leader,auto,-0.07389035820960999,0.895510196685791,0.9205251336097717,0,1,1,0.07389035820960999,0.10448980331420898,0.07947486639022827,0,0,0,0,1.0,0.07490431832856542,-0.10876486903202665,-0.16347105077072177,-0.07389035820960999,0.895510196685791,0.9205251336097717,False,,False,False,,,,
1756189753.5706296,0,follower,auto,0.057175163179636,0.9377815127372742,0.09316324442625046,0,1,0,-0.057175163179636,0.06221848726272583,-0.09316324442625046,-10.08933702200236,-4.1350976521169525,7.1843010111397,1,,,,,,,,True,0.9169618835915709,False,False,-10.0,-4.0,-10.0,-4.0
1756189753.6711686,1,follower,auto,-0.07493070513010025,0.8957744240760803,0.907772421836853,0,1,1,0.07493070513010025,0.10422557592391968,0.09222757816314697,10.053573398863668,6.19928400828531,10.3541847911476,1,,,,,,,,True,1.519682967668441,False,False,10.0,6.0,10.0,6.0
1756189753.7775078,0,follower,auto,0.057175163179636,0.9377815127372742,0.09316324442625046,0,1,0,-0.057175163179636,0.06221848726272583,-0.09316324442625046,0,0,0,0,0.01,-0.18351832373128674,0.2563060352519485,-0.09971040612862608,0.057175163179636,0.9377815127372742,0.09316324442625046,False,,False,False,,,,
1756189753.8779027,1,leader,auto,-0.07493070513010025,0.8957744240760803,0.907772421836853,0,1,1,0.07493070513010025,0.10422557592391968,0.09222757816314697,0,0,0,0,1.0,0.0723145247407593,-0.11608823943254953,-0.16385306123812304,-0.07493070513010025,0.8957744240760803,0.907772421836853,False,,False,False,,,,
1756189753.8795424,0,follower,auto,0.05121936649084091,0.9422069787979126,0.09071412682533264,0.05,1.0,0.0,-0.001219366490840909,0.0577930212020874,-0.09071412682533264,-9.103418764738983,0.8457111082778757,6.208072777427598,1,,,,,,,,True,0.867724172397869,False,False,-9.0,1.0,-9.0,1.0
1756189753.9803731,1,follower,auto,-0.08092835545539856,0.8909177184104919,0.8967610001564026,0.05,1.0,1.0,0.13092835545539855,0.10908228158950806,0.10323899984359741,12.094500884138165,11.223749276031823,10.360007228240338,1,,,,,,,,True,1.632293865620438,False,False,12.0,11.0,12.0,11.0
1756189754.0827107,0,follower,auto,0.05121936649084091,0.9422069787979126,0.09071412682533264,0.05,1.0,0.0,-0.001219366490840909,0.0577930212020874,-0.09071412682533264,0,0,0,0,0.01,-0.17253911586144677,0.25056502813750214,-0.10871331004360507,0.05121936649084091,0.9422069787979126,0.09071412682533264,False,,False,False,,,,
1756189754.1832552,1,leader,auto,-0.08092835545539856,0.8909177184104919,0.8967610001564026,0.05,1.0,1.0,0.13092835545539855,0.10908228158950806,0.10323899984359741,0,0,0,0,1.0,0.06921763385979102,-0.12429745152133798,-0.162634772262515,-0.08092835545539856,0.8909177184104919,0.8967610001564026,False,,False,False,,,,
1756189754.1846786,0,follower,auto,0.048006538301706314,0.9459983110427856,0.08521003276109695,0.1,1.0,0.0,0.05199346169829369,0.054001688957214355,-0.08521003276109695,-7.115642537852748,5.828959448257279,6.230498179297854,1,,,,,,,,True,0.8131540865783581,False,False,-7.0,6.0,-7.0,6.0
1756189754.285229,1,follower,auto,-0.0838029533624649,0.8848159909248352,0.8903301954269409,0.1,1.0,1.0,0.1838029533624649,0.1151840090751648,0.10966980457305908,13.122670833683793,16.217445856639674,11.340052397336056,1,,,,,,,,True,1.686641396575897,False,False,13.0,16.0,13.0,16.0
1756189754.3873155,0,follower,auto,0.048006538301706314,0.9459983110427856,0.08521003276109695,0.1,1.0,0.0,0.05199346169829369,0.054001688957214355,-0.08521003276109695,0,0,0,0,0.01,-0.15859808930182162,0.2440004113982256,-0.11145356068173423,0.048006538301706314,0.9459983110427856,0.08521003276109695,False,,False,False,,,,
1756189754.4876566,1,leader,auto,-0.0838029533624649,0.8848159909248352,0.8903301954269409,0.1,1.0,1.0,0.1838029533624649,0.1151840090751648,0.10966980457305908,0,0,0,0,1.0,0.07941137752246735,-0.13017912713426427,-0.15865607620401545,-0.0838029533624649,0.8848159909248352,0.8903301954269409,False,,False,False,,,,
1756189754.4881198,0,follower,auto,0.05044005811214447,0.9445772171020508,0.08430429548025131,0.1,1.0,0.0,0.049559941887855535,0.05542278289794922,-0.08430429548025131,-7.091482877785153,5.796731998397169,6.22147628761864,1,,,,,,,,True,0.7419069130364594,False,False,-7.0,6.0,-7.0,6.0
1756189754.588543,1,follower,auto,-0.08359282463788986,0.8843833804130554,0.8915221691131592,0.1,1.0,1.0,0.18359282463788987,0.11561661958694458,0.10847783088684082,13.101376925235028,16.206086269224862,11.298486692468968,1,,,,,,,,True,1.7328704862359556,False,False,13.0,16.0,13.0,16.0
1756189754.693022,0,follower,auto,0.05044005811214447,0.9445772171020508,0.08430429548025131,0.1,1.0,0.0,0.049559941887855535,0.05542278289794922,-0.08430429548025131,0,0,0,0,0.01,-0.13760689649588229,0.2312636030665769,-0.10639848843673799,0.05044005811214447,0.9445772171020508,0.08430429548025131,False,,False,False,,,,
1756189754.7934542,1,leader,auto,-0.08359282463788986,0.8843833804130554,0.8915221691131592,0.1,1.0,1.0,0.18359282463788987,0.11561661958694458,0.10847783088684082,0,0,0,0,1.0,0.09394886735940036,-0.1298219333660151,-0.15285398561343078,-0.08359282463788986,0.8843833804130554,0.8915221691131592,False,,False,False,,,,
1756189754.7947223,0,follower,auto,0.05855035409331322,0.937504231929779,0.08671426773071289,0.1,1.0,0.0,0.04144964590668679,0.06249576807022095,-0.08671426773071289,-7.041067937032636,4.756258479468006,7.212815377034355,1,,,,,,,,True,0.6607879303930444,False,False,-7.0,5.0,-7.0,5.0
