timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,tilt_x,tilt_y,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,battery,height,leader_status,exec_time
1756446521.6381135,1,follower,auto,0.9759610295295715,0.8300332427024841,1.156528115272522,,,,,,,,,,,,,0.7165313105737893,0.9759610295295715,0.8300332427024841,1.156528115272522,0.9759610295295715,0.8300332427024841,1.156528115272522,,,0,
1756446521.6386328,2,leader,auto,0.14615872502326965,0.8202377557754517,1.0090528726577759,,,,,,,,,,,,,0.7165313105737893,0.14615872502326965,0.8202377557754517,1.0090528726577759,0.14615872502326965,0.8202377557754517,1.0090528726577759,,,1,
1756446521.9903247,1,follower,auto,0.9759610295295715,0.8300332427024841,1.156528115272522,,,,,,,,,,,,,0.7165313105737893,0.9759610295295715,0.8300332427024841,1.156528115272522,0.9759610295295715,0.8300332427024841,1.156528115272522,,,0,
1756446522.0909457,2,leader,auto,0.14615872502326965,0.8202377557754517,1.0090528726577759,,,,,,,,,,,,,0.7165313105737893,0.14615872502326965,0.8202377557754517,1.0090528726577759,0.14615872502326965,0.8202377557754517,1.0090528726577759,,,1,
1756446522.29522,1,follower,auto,0.9820324778556824,0.8475923538208008,1.146843433380127,,,,,,,,,,,,,0.85,-0.05173091690242293,-0.017228190213441796,-0.0948551559448243,0.9820324778556824,0.8475923538208008,1.146843433380127,,,0,
1756446522.2955105,2,leader,auto,0.16017916798591614,0.8183106184005737,1.0146139860153198,,,,,,,,,,,,,0.85,-0.0075043770819902544,-0.0511560959517956,-0.0737032718658448,0.16017916798591614,0.8183106184005737,1.0146139860153198,,,1,
1756446522.441196,1,follower,auto,0.9820324778556824,0.8475923538208008,1.146843433380127,,,,,,,,,,,,,0.85,-0.05173091690242293,-0.017228190213441796,-0.0948551559448243,0.9820324778556824,0.8475923538208008,1.146843433380127,,,0,
1756446522.5415127,2,leader,auto,0.16017916798591614,0.8183106184005737,1.0146139860153198,,,,,,,,,,,,,0.85,-0.0075043770819902544,-0.0511560959517956,-0.0737032718658448,0.16017916798591614,0.8183106184005737,1.0146139860153198,,,1,
1756446522.6429722,1,follower,auto,0.9970366954803467,0.8587661981582642,1.1017529964447021,,,,,,,,,,,,,1.0,-0.039952572637498296,-0.008462094711661372,-0.1394119331240653,0.9970366954803467,0.8587661981582642,1.1017529964447021,,,0,
1756446522.6430917,2,leader,auto,0.15744978189468384,0.845465362071991,1.0132743120193481,,,,,,,,,,,,,1.0,-0.03863004940658807,-0.018056865728497518,-0.09585685040235514,0.15744978189468384,0.845465362071991,1.0132743120193481,,,1,
