timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1756275744.360842,0,leader,manual,0.08567315340042114,0.05725525692105293,-0.4633534550666809,0,1,0,-0.08567315340042114,0.9427447430789471,0.4633534550666809,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275744.4614975,1,follower,manual,0.12445855885744095,0.049792420119047165,0.5111413598060608,0,1,1,-0.12445855885744095,0.9502075798809528,0.4888586401939392,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275744.5636177,0,leader,manual,0.08567608892917633,0.057248540222644806,-0.46334877610206604,0,1,0,-0.08567608892917633,0.9427514597773552,0.46334877610206604,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275744.6640816,1,follower,manual,0.12445591390132904,0.04979921504855156,0.5111241340637207,0,1,1,-0.12445591390132904,0.9502007849514484,0.4888758659362793,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275744.766105,0,leader,manual,0.08567287772893906,0.0572449155151844,-0.46337392926216125,0,1,0,-0.08567287772893906,0.9427550844848156,0.46337392926216125,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275744.8665764,1,follower,manual,0.12446150928735733,0.049774784594774246,0.5111251473426819,0,1,1,-0.12446150928735733,0.9502252154052258,0.4888748526573181,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275744.9697738,0,leader,manual,0.08567523956298828,0.057256534695625305,-0.4633563756942749,0,1,0,-0.08567523956298828,0.9427434653043747,0.4633563756942749,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275745.070156,1,follower,manual,0.12446784973144531,0.049771878868341446,0.5111317038536072,0,1,1,-0.12446784973144531,0.9502281211316586,0.4888682961463928,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275745.1772952,0,leader,manual,0.08567570149898529,0.05726580321788788,-0.4633485674858093,0,1,0,-0.08567570149898529,0.9427341967821121,0.4633485674858093,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275745.2775433,1,follower,manual,0.12446139007806778,0.0497969314455986,0.511146605014801,0,1,1,-0.12446139007806778,0.9502030685544014,0.488853394985199,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
1756275745.3785133,0,leader,manual,0.08567216247320175,0.05724766477942467,-0.46336129307746887,0,1,0,-0.08567216247320175,0.9427523352205753,0.46336129307746887,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,
