timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z
1756188317.8450189,0,leader,manual,0.06472419202327728,0.05532247573137283,0.07009917497634888,0,1,0,-0.06472419202327728,0.9446775242686272,-0.07009917497634888,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188317.8452709,1,follower,manual,0.05665638670325279,0.05780350789427757,0.9982467293739319,0,1,1,-0.05665638670325279,0.9421964921057224,0.0017532706260681152,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.0500941,0,leader,manual,0.06472117453813553,0.05531856790184975,0.0700952485203743,0,1,0,-0.06472117453813553,0.9446814320981503,-0.0700952485203743,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.0503597,1,follower,manual,0.05664760619401932,0.05779867619276047,0.9982396960258484,0,1,1,-0.05664760619401932,0.9422013238072395,0.0017603039741516113,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.2526436,0,leader,manual,0.06472248584032059,0.055324580520391464,0.07009470462799072,0,1,0,-0.06472248584032059,0.9446754194796085,-0.07009470462799072,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.2527523,1,follower,manual,0.05665409192442894,0.05780411139130592,0.9982503056526184,0,1,1,-0.05665409192442894,0.9421958886086941,0.0017496943473815918,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.4568925,0,leader,manual,0.06471899896860123,0.05532576143741608,0.07009753584861755,0,1,0,-0.06471899896860123,0.9446742385625839,-0.07009753584861755,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.4569814,1,follower,manual,0.05665900185704231,0.05780020356178284,0.9982450604438782,0,1,1,-0.05665900185704231,0.9421997964382172,0.0017549395561218262,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.6610088,0,leader,manual,0.06472349166870117,0.055319346487522125,0.07009545713663101,0,1,0,-0.06472349166870117,0.9446806535124779,-0.07009545713663101,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.661265,1,follower,manual,0.056651659309864044,0.0578002855181694,0.9982451796531677,0,1,1,-0.056651659309864044,0.9421997144818306,0.0017548203468322754,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.9688632,0,leader,manual,0.06471910327672958,0.05532198026776314,0.07010253518819809,0,1,0,-0.06471910327672958,0.9446780197322369,-0.07010253518819809,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188318.9690437,1,follower,manual,0.05664568394422531,0.05779564753174782,0.9982406497001648,0,1,1,-0.05664568394422531,0.9422043524682522,0.001759350299835205,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.117789,0,leader,manual,0.06473012268543243,0.05532500520348549,0.07009629905223846,0,1,0,-0.06473012268543243,0.9446749947965145,-0.07009629905223846,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.1178951,1,follower,manual,0.05665626376867294,0.0578044168651104,0.9982476234436035,0,1,1,-0.05665626376867294,0.9421955831348896,0.0017523765563964844,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.31954,0,leader,manual,0.06472539901733398,0.05531531199812889,0.07010766863822937,0,1,0,-0.06472539901733398,0.9446846880018711,-0.07010766863822937,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.3196332,1,follower,manual,0.05665219947695732,0.0577983558177948,0.9982509016990662,0,1,1,-0.05665219947695732,0.9422016441822052,0.0017490983009338379,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.5212243,0,leader,manual,0.06472548842430115,0.05531170964241028,0.07010109722614288,0,1,0,-0.06472548842430115,0.9446882903575897,-0.07010109722614288,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.6216578,1,follower,manual,0.05665825307369232,0.05779733136296272,0.9982461929321289,0,1,1,-0.05665825307369232,0.9422026686370373,0.0017538070678710938,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188319.7233171,0,leader,manual,0.06472636014223099,0.05532822012901306,0.07009357213973999,0,1,0,-0.06472636014223099,0.9446717798709869,-0.07009357213973999,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
