timestamp,drone_id,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1756443981.3137994,1,0.0,0.0,0.0,0.0,0.0,0.0,54.0,57.0,10.0,0.0,92.0,31.65,0.0,5.0,0.0,-999.0
1756443981.414519,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.84,0.0,4.0,0.0,-1000.0
1756443981.4284642,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.77,0.0,4.0,0.0,-999.0
1756443981.5287936,2,1.0,0.0,0.0,0.0,0.0,0.0,58.0,61.0,10.0,0.0,90.0,33.45,0.0,10.0,2.0,-998.0
1756443981.6350808,1,1.0,0.0,0.0,0.0,0.0,0.0,58.0,61.0,10.0,0.0,90.0,33.46,0.0,11.0,1.0,-1000.0
1756443981.736229,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.82,0.0,4.0,-1.0,-998.0
1756443981.8386455,1,1.0,0.0,0.0,0.0,0.0,0.0,58.0,61.0,10.0,0.0,90.0,33.5,0.0,13.0,3.0,-998.0
1756443981.9389484,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.81,0.0,5.0,0.0,-997.0
1756443982.0424867,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.48,0.0,11.0,2.0,-999.0
1756443982.1428528,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.78,0.0,3.0,0.0,-998.0
1756443982.2463996,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.5,0.0,13.0,1.0,-999.0
1756443982.3467677,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.84,0.0,6.0,1.0,-1004.0
1756443982.4492931,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.79,0.0,5.0,0.0,-1000.0
1756443982.5497541,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.5,0.0,12.0,0.0,-998.0
1756443982.6547048,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.51,0.0,11.0,2.0,-1001.0
1756443982.7553668,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.8,0.0,3.0,0.0,-1000.0
1756443982.8578327,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.47,0.0,10.0,1.0,-998.0
1756443982.9592056,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.82,0.0,5.0,-1.0,-997.0
1756443983.062929,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.43,0.0,10.0,2.0,-1000.0
1756443983.1634939,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.82,0.0,4.0,0.0,-999.0
1756443983.2669442,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.47,0.0,12.0,1.0,-999.0
1756443983.3706458,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.83,0.0,4.0,0.0,-998.0
1756443983.5139422,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.82,0.0,3.0,1.0,-1000.0
1756443983.6146674,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.47,0.0,12.0,2.0,-1001.0
1756443983.7189305,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.74,0.0,5.0,0.0,-1000.0
1756443983.8196595,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.4,0.0,11.0,0.0,-1001.0
1756443983.922791,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.74,0.0,5.0,1.0,-999.0
1756443984.0231657,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.4,0.0,13.0,0.0,-998.0
1756443984.1286657,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.74,0.0,6.0,0.0,-999.0
1756443984.2290194,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.42,0.0,10.0,1.0,-1000.0
1756443984.3301246,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.66,0.0,4.0,0.0,-1001.0
1756443984.430438,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.35,0.0,12.0,2.0,-997.0
1756443984.535764,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.67,0.0,4.0,0.0,-998.0
1756443984.6361237,2,1.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,10.0,0.0,90.0,33.36,0.0,10.0,2.0,-998.0
1756443984.7375135,1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,10.0,0.0,92.0,31.64,0.0,4.0,0.0,-998.0
