timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x,h2_value,h2_satisfied,h3_value,h3_satisfied,velocity_diff_x,velocity_diff_y
1768551809.8195627,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551809.819761,1,follower,manual,,,,0.1,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.021836,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.022089,1,follower,manual,,,,0.1,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.2254014,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.2256448,1,follower,manual,,,,0.1,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.42977,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.4300125,1,follower,manual,,,,0.1,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.6351588,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.6362412,1,follower,manual,,,,0.1,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.874695,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551810.875432,1,follower,manual,,,,0.1,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1768551811.0311306,0,leader,manual,,,,0.9,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
