timestamp,drone_id,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1761029921.4332638,1,1.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,10.0,0.0,74.0,-68.35,0.0,17.0,1.0,-1001.0
1761029921.534131,2,0.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,10.0,0.0,84.0,-70.16,0.0,0.0,10.0,-999.0
1761029921.5389962,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,10.0,0.0,84.0,-70.23,0.0,0.0,11.0,-1000.0
1761029921.639288,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,74.0,-68.48,0.0,19.0,3.0,-1000.0
1761029921.742821,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,10.0,0.0,84.0,-70.17,0.0,-1.0,9.0,-998.0
1761029921.8432555,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,74.0,-68.44,0.0,18.0,0.0,-999.0
1761029921.9484448,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,10.0,0.0,84.0,-70.22,0.0,0.0,11.0,-1000.0
1761029922.0489216,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,74.0,-68.48,0.0,16.0,1.0,-998.0
1761029922.150452,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,10.0,0.0,84.0,-70.21,0.0,0.0,11.0,-1000.0
1761029922.2507987,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,74.0,-68.46,0.0,18.0,1.0,-999.0
1761029922.354557,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,10.0,0.0,84.0,-70.19,0.0,-1.0,13.0,-998.0
1761029922.4548533,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,10.0,0.0,74.0,-68.46,0.0,18.0,2.0,-999.0
1761029922.6561642,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,10.0,0.0,84.0,-70.23,0.0,0.0,11.0,-1001.0
1761029927.7672381,2,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,10.0,0.0,84.0,-70.22,0.0,0.0,11.0,-998.0
1761029928.1697545,1,-1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,82.0,80.0,82.0,-69.1,5.0,-20.0,-9.0,-1016.0
1761029928.2702096,2,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,80.0,70.0,73.0,-67.45,5.0,40.0,-34.0,-992.0
1761029928.4734318,1,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,79.0,70.0,72.0,-67.32,5.0,23.0,-28.0,-1002.0
1761029928.5741458,2,-2.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,82.0,80.0,82.0,-69.14,5.0,-37.0,-1.0,-995.0
1761029928.976989,1,-2.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,81.0,80.0,82.0,-69.01,6.0,-38.0,-6.0,-1011.0
1761029929.0774584,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,78.0,70.0,72.0,-67.35,6.0,26.0,13.0,-1015.0
1761029929.2842493,1,1.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,80.0,70.0,72.0,-67.35,6.0,22.0,-20.0,-1055.0
1761029929.384668,2,-1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,81.0,80.0,82.0,-69.1,6.0,-41.0,3.0,-1005.0
1761029929.6485987,1,-1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,81.0,80.0,82.0,-69.06,7.0,-24.0,3.0,-1013.0
1761029929.7491064,2,2.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,84.0,70.0,72.0,-67.39,7.0,47.0,-5.0,-922.0
1761029929.954507,1,-1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,82.0,80.0,82.0,-69.08,7.0,-18.0,-1.0,-997.0
1761029930.0548375,2,2.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,84.0,70.0,72.0,-67.37,7.0,40.0,-12.0,-962.0
1761029930.2619853,1,-1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,82.0,80.0,81.0,-69.14,7.0,-44.0,4.0,-1000.0
1761029930.3623345,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,84.0,80.0,72.0,-67.39,7.0,24.0,-15.0,-1049.0
1761029930.5716982,1,-1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,83.0,80.0,81.0,-69.17,7.0,-24.0,-4.0,-991.0
1761029930.6721163,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,85.0,80.0,71.0,-67.36,7.0,27.0,-13.0,-1010.0
1761029930.908596,1,1.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,85.0,80.0,71.0,-67.42,8.0,31.0,-24.0,-985.0
1761029931.0090292,2,1.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,85.0,80.0,71.0,-67.37,8.0,35.0,-4.0,-994.0
1761029931.2138608,1,1.0,1.0,0.0,0.0,0.0,0.0,67.0,69.0,86.0,80.0,71.0,-67.51,8.0,36.0,-16.0,-1027.0
1761029931.314369,2,-1.0,1.0,0.0,0.0,0.0,0.0,65.0,68.0,84.0,80.0,81.0,-69.24,8.0,-32.0,-4.0,-998.0
1761029931.573387,1,1.0,1.0,0.0,0.0,0.0,0.0,67.0,69.0,88.0,80.0,71.0,-67.34,8.0,26.0,-17.0,-1001.0
1761029931.6737998,2,-1.0,1.0,0.0,0.0,0.0,0.0,65.0,68.0,86.0,80.0,81.0,-69.18,8.0,-23.0,-9.0,-989.0
1761029931.8782578,1,1.0,1.0,0.0,0.0,0.0,0.0,67.0,69.0,89.0,80.0,71.0,-67.38,9.0,19.0,-17.0,-987.0
1761029931.978822,2,-1.0,1.0,0.0,0.0,-1.0,0.0,65.0,68.0,88.0,80.0,81.0,-69.14,9.0,-19.0,-13.0,-1007.0
1761029932.1984022,1,-1.0,1.0,0.0,0.0,-1.0,0.0,65.0,67.0,89.0,80.0,80.0,-69.15,9.0,-36.0,-5.0,-992.0
1761029932.2990298,2,1.0,1.0,0.0,0.0,-1.0,0.0,66.0,69.0,91.0,80.0,71.0,-67.36,9.0,29.0,-20.0,-994.0
1761029932.56445,1,-1.0,1.0,0.0,0.0,-1.0,0.0,65.0,67.0,91.0,90.0,80.0,-69.09,9.0,-32.0,-4.0,-984.0
