timestamp,drone_id,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1765950435.1896183,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.73,0.0,8.0,-8.0,-998.0
1765950435.2903984,2,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.75,0.0,8.0,-6.0,-998.0
1765950435.3220954,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.78,0.0,7.0,-6.0,-998.0
1765950435.423268,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.56,0.0,8.0,6.0,-1000.0
1765950435.6302195,1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.54,0.0,7.0,8.0,-999.0
1765950435.7308095,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.51,0.0,9.0,6.0,-1001.0
1765950435.9375427,1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.57,0.0,8.0,6.0,-1002.0
1765950436.0382643,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.57,0.0,7.0,7.0,-998.0
1765950436.2434983,1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.57,0.0,8.0,6.0,-1002.0
1765950436.346418,2,0.0,0.0,0.0,0.0,0.0,0.0,71.0,74.0,10.0,0.0,55.0,18.7,0.0,7.0,-7.0,-1001.0
1765950436.4844236,1,0.0,0.0,0.0,0.0,0.0,0.0,71.0,74.0,10.0,0.0,55.0,18.73,0.0,6.0,-6.0,-1000.0
1765950436.5855594,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.56,0.0,8.0,6.0,-998.0
1765950436.6873674,1,0.0,0.0,0.0,0.0,0.0,0.0,71.0,74.0,10.0,0.0,55.0,18.71,0.0,7.0,-5.0,-1001.0
1765950436.8880823,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.53,0.0,8.0,6.0,-1001.0
1765950437.0013716,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.77,0.0,8.0,-6.0,-1000.0
1765950437.1019645,2,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.74,0.0,5.0,-6.0,-1000.0
1765950437.3041766,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.7,0.0,7.0,-6.0,-1000.0
1765950437.4048767,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.47,0.0,8.0,7.0,-999.0
1765950437.6081195,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,10.0,0.0,55.0,18.76,0.0,7.0,-6.0,-999.0
1765950437.7088292,2,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,6553.0,0.0,93.0,20.57,0.0,7.0,8.0,-997.0
