timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1760665174.414482,0,leader,manual,0.8752050399780273,0.04459960013628006,0.9668055772781372,0.9,1,1,0.02479496002197268,0.9554003998637199,0.03319442272186279,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665174.5148454,1,follower,manual,0.08203225582838058,0.057075634598731995,0.9773486256599426,0.1,1,1,0.01796774417161942,0.942924365401268,0.022651374340057373,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665174.7127075,0,leader,manual,0.8751980066299438,0.04460547864437103,0.9667991995811462,0.9,1,1,0.024801993370056175,0.955394521355629,0.03320080041885376,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665174.8129506,1,follower,manual,0.08203689754009247,0.05708202347159386,0.9773513078689575,0.1,1,1,0.017963102459907537,0.9429179765284061,0.02264869213104248,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.0159514,0,leader,manual,0.8752011060714722,0.0445919930934906,0.9667961001396179,0.9,1,1,0.024798893928527854,0.9554080069065094,0.03320389986038208,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.1164532,1,follower,manual,0.08204236626625061,0.05709318816661835,0.9773503541946411,0.1,1,1,0.017957633733749395,0.9429068118333817,0.022649645805358887,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.2221367,0,leader,manual,0.8751986026763916,0.044602226465940475,0.9667935967445374,0.9,1,1,0.02480139732360842,0.9553977735340595,0.033206403255462646,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.3224568,1,follower,manual,0.08203557133674622,0.05707579478621483,0.9773337244987488,0.1,1,1,0.01796442866325379,0.9429242052137852,0.02266627550125122,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.4264026,0,leader,manual,0.8751963376998901,0.044590774923563004,0.9667931199073792,0.9,1,1,0.024803662300109885,0.955409225076437,0.03320688009262085,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.526644,1,follower,manual,0.08203224837779999,0.05707801878452301,0.9773367047309875,0.1,1,1,0.017967751622200018,0.942921981215477,0.02266329526901245,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.630205,0,leader,manual,0.8751963376998901,0.04460199922323227,0.9667977094650269,0.9,1,1,0.024803662300109885,0.9553980007767677,0.033202290534973145,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.7305312,1,follower,manual,0.08203118294477463,0.057071179151535034,0.9773520827293396,0.1,1,1,0.017968817055225378,0.942928820848465,0.0226479172706604,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.8341408,0,leader,manual,0.8751986622810364,0.04460011422634125,0.9667953848838806,0.9,1,1,0.024801337718963645,0.9553998857736588,0.033204615116119385,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665175.9343812,1,follower,manual,0.08202818781137466,0.057089027017354965,0.9773463010787964,0.1,1,1,0.01797181218862534,0.942910972982645,0.022653698921203613,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665176.0386014,0,leader,manual,0.8751935362815857,0.04461368918418884,0.966791033744812,0.9,1,1,0.02480646371841433,0.9553863108158112,0.03320896625518799,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760665176.1388633,1,follower,manual,0.08202851563692093,0.05707841366529465,0.9773496985435486,0.1,1,1,0.017971484363079077,0.9429215863347054,0.022650301456451416,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
