timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,tilt_x,tilt_y,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,battery,height,leader_status,exec_time
1756090044.86759,1,leader,auto,0.12040017545223236,0.47337615489959717,0.19455701112747192,,,,,,,,,,,,,0.9048374180359595,0.24080035090446472,0.9467523097991943,0.38911402225494385,0.12040017545223236,0.47337615489959717,0.19455701112747192,,,1,
1756090044.867731,2,follower,auto,-0.006153194233775139,0.4428037106990814,0.3949436545372009,,,,,,,,,,,,,0.9048374180359595,-0.012306388467550278,0.8856074213981628,0.7898873090744019,-0.006153194233775139,0.4428037106990814,0.3949436545372009,,,0,
1756090044.9709895,1,leader,auto,0.12040017545223236,0.47337615489959717,0.19455701112747192,,,,,,,,,,,,,0.9048374180359595,0.24080035090446472,0.9467523097991943,0.38911402225494385,0.12040017545223236,0.47337615489959717,0.19455701112747192,,,1,
1756090045.0712788,2,follower,auto,-0.006153194233775139,0.4428037106990814,0.3949436545372009,,,,,,,,,,,,,0.9048374180359595,-0.012306388467550278,0.8856074213981628,0.7898873090744019,-0.006153194233775139,0.4428037106990814,0.3949436545372009,,,0,
1756090045.1739364,1,leader,auto,0.1996070961654186,0.7320098710060119,0.3075539234876633,,,,,,,,,,,,,0.7408182206817179,0.08470179229974747,0.4247221088409424,0.16055600571632384,0.1996070961654186,0.7320098710060119,0.3075539234876633,,,1,
1756090045.174822,2,follower,auto,-0.010613519433140754,0.7064297112822533,0.6252923340559006,,,,,,,,,,,,,0.7408182206817179,-0.006590299838781357,0.36326696217060084,0.32667499165534974,-0.010613519433140754,0.7064297112822533,0.6252923340559006,,,0,
1756090045.2836225,1,leader,auto,0.1996070961654186,0.7320098710060119,0.3075539234876633,,,,,,,,,,,,,0.7408182206817179,0.08470179229974747,0.4247221088409424,0.16055600571632384,0.1996070961654186,0.7320098710060119,0.3075539234876633,,,1,
1756090045.3840847,2,follower,auto,-0.010613519433140754,0.7064297112822533,0.6252923340559006,,,,,,,,,,,,,0.7408182206817179,-0.006590299838781357,0.36326696217060084,0.32667499165534974,-0.010613519433140754,0.7064297112822533,0.6252923340559006,,,0,
1756090045.485403,1,leader,auto,0.2470220220401883,0.8652008670330047,0.36870843657135965,,,,,,,,,,,,,0.8607079764250578,-0.030740448299050316,0.1543755734443666,0.023420681788921316,0.2470220220401883,0.8652008670330047,0.36870843657135965,,,1,
1756090045.4855225,2,follower,auto,-0.01599211725400388,0.8638270785003901,0.7604362950496674,,,,,,,,,,,,,0.8607079764250578,-0.006876663956910372,0.05995232073664658,0.06708240791702269,-0.01599211725400388,0.8638270785003901,0.7604362950496674,,,0,
1756090045.590602,1,leader,auto,0.2470220220401883,0.8652008670330047,0.36870843657135965,,,,,,,,,,,,,0.8607079764250578,-0.030740448299050316,0.1543755734443666,0.023420681788921316,0.2470220220401883,0.8652008670330047,0.36870843657135965,,,1,
1756090045.6912477,2,follower,auto,-0.01599211725400388,0.8638270785003901,0.7604362950496674,,,,,,,,,,,,,0.8607079764250578,-0.006876663956910372,0.05995232073664658,0.06708240791702269,-0.01599211725400388,0.8638270785003901,0.7604362950496674,,,0,
1756090045.7960184,1,leader,auto,0.2690427054281235,0.9294863615231513,0.39649667109688524,,,,,,,,,,,,,1.0,-0.11574421312713623,0.03495199008846295,-0.05764881304185393,0.2690427054281235,0.9294863615231513,0.39649667109688524,,,1,
1756090045.7966654,2,follower,auto,-0.02383622595676079,0.961157924693197,0.8465246214092874,,,,,,,,,,,,,1.0,-0.010191934674813451,-0.10857404621714362,-0.061786105954866444,-0.02383622595676079,0.961157924693197,0.8465246214092874,,,0,
1756090045.972495,1,leader,auto,0.2690427054281235,0.9294863615231513,0.39649667109688524,,,,,,,,,,,,,1.0,-0.11574421312713623,0.03495199008846295,-0.05764881304185393,0.2690427054281235,0.9294863615231513,0.39649667109688524,,,1,
1756090046.072801,2,follower,auto,-0.02383622595676079,0.961157924693197,0.8465246214092874,,,,,,,,,,,,,1.0,-0.010191934674813451,-0.10857404621714362,-0.061786105954866444,-0.02383622595676079,0.961157924693197,0.8465246214092874,,,0,
1756090046.1742034,1,leader,auto,0.2693482843516058,0.9574522678702497,0.40096847551888004,,,,,,,,,,,,,1.0,-0.17734934041456107,-0.0025804648100185013,-0.10741266286026985,0.2693482843516058,0.9574522678702497,0.40096847551888004,,,1,
1756090046.1743295,2,follower,auto,-0.03809067952318352,1.0240157323164931,0.9138716594447274,,,,,,,,,,,,,1.0,-0.018914565986725456,-0.19828988653087443,-0.10974910578520669,-0.03809067952318352,1.0240157323164931,0.9138716594447274,,,0,
1756090046.2790706,1,leader,auto,0.2693482843516058,0.9574522678702497,0.40096847551888004,,,,,,,,,,,,,1.0,-0.17734934041456107,-0.0025804648100185013,-0.10741266286026985,0.2693482843516058,0.9574522678702497,0.40096847551888004,,,1,
1756090046.3794177,2,follower,auto,-0.03809067952318352,1.0240157323164931,0.9138716594447274,,,,,,,,,,,,,1.0,-0.018914565986725456,-0.19828988653087443,-0.10974910578520669,-0.03809067952318352,1.0240157323164931,0.9138716594447274,,,0,
1756090046.4807465,1,leader,auto,0.25745738741215307,0.9642270575712399,0.3925038108865485,,,,,,,,,,,,,1.0,-0.20514580004326982,-0.0046014330288323135,-0.1276854534228773,0.25745738741215307,0.9642270575712399,0.3925038108865485,,,1,
1756090046.4808638,2,follower,auto,-0.05726231238188331,1.0598207697168283,0.966625330919453,,,,,,,,,,,,,1.0,-0.019368298829754493,-0.25252091584509473,-0.13832020377005838,-0.05726231238188331,1.0598207697168283,0.966625330919453,,,0,
1756090046.5857887,1,leader,auto,0.25745738741215307,0.9642270575712399,0.3925038108865485,,,,,,,,,,,,,1.0,-0.20514580004326982,-0.0046014330288323135,-0.1276854534228773,0.25745738741215307,0.9642270575712399,0.3925038108865485,,,1,
1756090046.6864514,2,follower,auto,-0.05726231238188331,1.0598207697168283,0.966625330919453,,,,,,,,,,,,,1.0,-0.019368298829754493,-0.25252091584509473,-0.13832020377005838,-0.05726231238188331,1.0598207697168283,0.966625330919453,,,0,
1756090046.7901018,1,leader,auto,0.2391985470416244,0.9572364711610659,0.37680914999583415,,,,,,,,,,,,,1.0,-0.21338244564574882,0.008512015372875603,-0.13185369971472122,0.2391985470416244,0.9572364711610659,0.37680914999583415,,,1,
1756090046.7905834,2,follower,auto,-0.08085832603815232,1.076957588863435,1.008601427326415,,,,,,,,,,,,,1.0,-0.014754700500904813,-0.2744428028107935,-0.1530954842762431,-0.08085832603815232,1.076957588863435,1.008601427326415,,,0,
1756090046.922054,1,leader,auto,0.2391985470416244,0.9572364711610659,0.37680914999583415,,,,,,,,,,,,,1.0,-0.21338244564574882,0.008512015372875603,-0.13185369971472122,0.2391985470416244,0.9572364711610659,0.37680914999583415,,,1,
1756090047.0223243,2,follower,auto,-0.08085832603815232,1.076957588863435,1.008601427326415,,,,,,,,,,,,,1.0,-0.014754700500904813,-0.2744428028107935,-0.1530954842762431,-0.08085832603815232,1.076957588863435,1.008601427326415,,,0,
1756090047.1240532,1,leader,auto,0.21845360408289333,0.9410447697567705,0.3572148151822906,,,,,,,,,,,,,1.0,-0.2087295564028243,0.028918103232430603,-0.12889940890233148,0.21845360408289333,0.9410447697567705,0.3572148151822906,,,1,
1756090047.1242218,2,follower,auto,-0.10848931964866172,1.0815999272761183,1.0407215522917885,,,,,,,,,,,,,1.0,-0.003984868593377849,-0.2749711996907864,-0.16385773165877238,-0.10848931964866172,1.0815999272761183,1.0407215522917885,,,0,
1756090047.2418194,1,leader,auto,0.21845360408289333,0.9410447697567705,0.3572148151822906,,,,,,,,,,,,,1.0,-0.2087295564028243,0.028918103232430603,-0.12889940890233148,0.21845360408289333,0.9410447697567705,0.3572148151822906,,,1,
1756090047.342477,2,follower,auto,-0.10848931964866172,1.0815999272761183,1.0407215522917885,,,,,,,,,,,,,1.0,-0.003984868593377849,-0.2749711996907864,-0.16385773165877238,-0.10848931964866172,1.0815999272761183,1.0407215522917885,,,0,
1756090047.4452055,1,leader,auto,0.19858491377918644,0.9194321129437895,0.3366417090234666,,,,,,,,,,,,,1.0,-0.19405476663288918,0.05402765796251874,-0.12262620531271079,0.19858491377918644,0.9194321129437895,0.3366417090234666,,,1,
1756090047.4456367,2,follower,auto,-0.13768808074993313,1.0749131007495918,1.0605288241374868,,,,,,,,,,,,,1.0,0.014236619635471126,-0.26909688383408326,-0.1759926267600811,-0.13768808074993313,1.0749131007495918,1.0605288241374868,,,0,
1756090047.57677,1,leader,auto,0.19858491377918644,0.9194321129437895,0.3366417090234666,,,,,,,,,,,,,1.0,-0.19405476663288918,0.05402765796251874,-0.12262620531271079,0.19858491377918644,0.9194321129437895,0.3366417090234666,,,1,
1756090047.6770725,2,follower,auto,-0.13768808074993313,1.0749131007495918,1.0605288241374868,,,,,,,,,,,,,1.0,0.014236619635471126,-0.26909688383408326,-0.1759926267600811,-0.13768808074993313,1.0749131007495918,1.0605288241374868,,,0,
1756090047.779108,1,leader,auto,0.1816382438859047,0.89541954215873,0.3146066874222502,,,,,,,,,,,,,1.0,-0.17542316633874205,0.08166395790360936,-0.12026713489622759,0.1816382438859047,0.89541954215873,0.3146066874222502,,,1,
1756090047.77966,2,follower,auto,-0.1656309029620951,1.0580053525918376,1.068114610179357,,,,,,,,,,,,,1.0,0.03955926719547617,-0.2578920518862511,-0.1863022479694929,-0.1656309029620951,1.0580053525918376,1.068114610179357,,,0,
1756090047.8842764,1,leader,auto,0.1816382438859047,0.89541954215873,0.3146066874222502,,,,,,,,,,,,,1.0,-0.17542316633874205,0.08166395790360936,-0.12026713489622759,0.1816382438859047,0.89541954215873,0.3146066874222502,,,1,
1756090047.984984,2,follower,auto,-0.1656309029620951,1.0580053525918376,1.068114610179357,,,,,,,,,,,,,1.0,0.03955926719547617,-0.2578920518862511,-0.1863022479694929,-0.1656309029620951,1.0580053525918376,1.068114610179357,,,0,
1756090048.0902076,1,leader,auto,0.16901981959514795,0.8723376781446179,0.2934585361567417,,,,,,,,,,,,,1.0,-0.15666570027218216,0.112092417338999,-0.1156238017255623,0.16901981959514795,0.8723376781446179,0.2934585361567417,,,1,
1756090048.0913763,2,follower,auto,-0.18827664226177793,1.0370228879449543,1.0665869176471423,,,,,,,,,,,,,1.0,0.07339300453431327,-0.23605251169160546,-0.1930309653449438,-0.18827664226177793,1.0370228879449543,1.0665869176471423,,,0,
1756090048.2691362,1,leader,auto,0.16901981959514795,0.8723376781446179,0.2934585361567417,,,,,,,,,,,,,1.0,-0.15666570027218216,0.112092417338999,-0.1156238017255623,0.16901981959514795,0.8723376781446179,0.2934585361567417,,,1,
1756090048.3694272,2,follower,auto,-0.18827664226177793,1.0370228879449543,1.0665869176471423,,,,,,,,,,,,,1.0,0.07339300453431327,-0.23605251169160546,-0.1930309653449438,-0.18827664226177793,1.0370228879449543,1.0665869176471423,,,0,
1756090048.4705925,1,leader,auto,0.1606777106947923,0.8537892542162592,0.27054804629047613,,,,,,,,,,,,,1.0,-0.1386989395275164,0.14546635908304562,-0.11895349752823309,0.1606777106947923,0.8537892542162592,0.27054804629047613,,,1,
1756090048.4707236,2,follower,auto,-0.20196649958062332,1.0184773963463825,1.0559829797663778,,,,,,,,,,,,,1.0,0.10972003200388275,-0.20626786585102908,-0.20081157015134687,-0.20196649958062332,1.0184773963463825,1.0559829797663778,,,0,
1756090048.578841,1,leader,auto,0.1606777106947923,0.8537892542162592,0.27054804629047613,,,,,,,,,,,,,1.0,-0.1386989395275164,0.14546635908304562,-0.11895349752823309,0.1606777106947923,0.8537892542162592,0.27054804629047613,,,1,
1756090048.6792128,2,follower,auto,-0.20196649958062332,1.0184773963463825,1.0559829797663778,,,,,,,,,,,,,1.0,0.10972003200388275,-0.20626786585102908,-0.20081157015134687,-0.20196649958062332,1.0184773963463825,1.0559829797663778,,,0,
1756090048.7813258,1,leader,auto,0.15724922021694915,0.843195726726038,0.24843549447509267,,,,,,,,,,,,,1.0,-0.12401276927129301,0.18101086168769442,-0.11676629816000894,0.15724922021694915,0.843195726726038,0.24843549447509267,,,1,
1756090048.7814965,2,follower,auto,-0.20615330728534145,1.0055056375905251,1.040493403298548,,,,,,,,,,,,,1.0,0.14193264430052605,-0.1763346518366289,-0.19920868560252836,-0.20615330728534145,1.0055056375905251,1.040493403298548,,,0,
1756090048.9060931,1,leader,auto,0.15724922021694915,0.843195726726038,0.24843549447509267,,,,,,,,,,,,,1.0,-0.12401276927129301,0.18101086168769442,-0.11676629816000894,0.15724922021694915,0.843195726726038,0.24843549447509267,,,1,
1756090049.00655,2,follower,auto,-0.20615330728534145,1.0055056375905251,1.040493403298548,,,,,,,,,,,,,1.0,0.14193264430052605,-0.1763346518366289,-0.19920868560252836,-0.20615330728534145,1.0055056375905251,1.040493403298548,,,0,
1756090049.108598,1,leader,auto,0.15707869805663388,0.8405329646018369,0.22371911488226254,,,,,,,,,,,,,1.0,-0.11471696153818692,0.20961676809246876,-0.1196878449569384,0.15707869805663388,0.8405329646018369,0.22371911488226254,,,1,
1756090049.109052,2,follower,auto,-0.19994084598498918,0.9994216854762796,1.0238706257398693,,,,,,,,,,,,,1.0,0.16731204215441897,-0.15191417840952948,-0.1903451256862818,-0.19994084598498918,0.9994216854762796,1.0238706257398693,,,0,
1756090049.213183,1,leader,auto,0.15707869805663388,0.8405329646018369,0.22371911488226254,,,,,,,,,,,,,1.0,-0.11471696153818692,0.20961676809246876,-0.1196878449569384,0.15707869805663388,0.8405329646018369,0.22371911488226254,,,1,
1756090049.3134444,2,follower,auto,-0.19994084598498918,0.9994216854762796,1.0238706257398693,,,,,,,,,,,,,1.0,0.16731204215441897,-0.15191417840952948,-0.1903451256862818,-0.19994084598498918,0.9994216854762796,1.0238706257398693,,,0,
