timestamp,drone_id,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1754545253.7438445,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,10.0,0.0,74.0,173.99,0.0,6.0,-6.0,-1000.0
1754545253.7808976,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.41,0.0,13.0,5.0,-1000.0
1754545253.8454084,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,10.0,0.0,74.0,173.98,0.0,4.0,-4.0,-1001.0
1754545253.8828194,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.45,0.0,12.0,5.0,-997.0
1754545254.0480466,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,10.0,0.0,74.0,173.97,0.0,5.0,-7.0,-999.0
1754545254.1487846,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.41,0.0,12.0,5.0,-1000.0
1754545254.2522178,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,74.0,173.99,0.0,5.0,-5.0,-1001.0
1754545254.35278,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.39,0.0,12.0,4.0,-1000.0
1754545254.455355,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,74.0,173.97,0.0,5.0,-6.0,-998.0
1754545254.5560777,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.43,0.0,10.0,6.0,-1000.0
1754545254.6603684,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,74.0,174.0,0.0,5.0,-7.0,-1000.0
1754545254.7611752,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.39,0.0,12.0,4.0,-1000.0
1754545254.8638127,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,74.0,173.96,0.0,4.0,-6.0,-1000.0
1754545254.9954696,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,10.0,0.0,72.0,175.44,0.0,12.0,3.0,-1004.0
1754545255.1567209,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,10.0,0.0,72.0,175.4,0.0,11.0,4.0,-1000.0
1754545255.2574685,2,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,74.0,174.0,0.0,4.0,-6.0,-1001.0
1754545255.3604558,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,10.0,0.0,72.0,175.44,0.0,13.0,4.0,-1002.0
1754545255.4612772,2,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,74.0,174.0,0.0,4.0,-7.0,-997.0
1754545255.5674946,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,10.0,0.0,72.0,175.44,0.0,14.0,4.0,-999.0
1754545255.6681948,2,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,73.0,174.0,0.0,6.0,-6.0,-1002.0
1754545255.7858744,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,73.0,173.96,0.0,4.0,-5.0,-998.0
1754545255.8864768,2,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,10.0,0.0,72.0,175.41,0.0,11.0,4.0,-1000.0
1754545256.0527864,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,10.0,0.0,73.0,174.04,0.0,5.0,-7.0,-998.0
