timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,tilt_x,tilt_y,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,battery,height,leader_status,exec_time
1759296058.3444333,1,leader,auto,0.008343198150396348,0.3277762413024903,0.016548986732959747,,,,,,,,,,,,,1.0,0.020857995375990868,0.8194406032562256,0.04137246683239937,0.008343198150396348,0.3277762413024903,0.016548986732959747,,,1,
1759296058.344629,2,follower,auto,-0.023742306232452395,0.3581274032592774,0.37904312610626223,,,,,,,,,,,,,1.0,-0.05935576558113098,0.8953185081481934,0.9476078152656555,-0.023742306232452395,0.3581274032592774,0.37904312610626223,,,0,
1759296058.5131643,1,leader,auto,0.008343198150396348,0.3277762413024903,0.016548986732959747,,,,,,,,,,,,,1.0,0.020857995375990868,0.8194406032562256,0.04137246683239937,0.008343198150396348,0.3277762413024903,0.016548986732959747,,,1,
1759296058.6134896,2,follower,auto,-0.023742306232452395,0.3581274032592774,0.37904312610626223,,,,,,,,,,,,,1.0,-0.05935576558113098,0.8953185081481934,0.9476078152656555,-0.023742306232452395,0.3581274032592774,0.37904312610626223,,,0,
1759296058.7146592,1,leader,auto,0.016590181781863795,0.5389618502080441,0.02928267133487389,,,,,,,,,,,,,1.0,0.018249358908971773,0.475670856565237,0.0314159925240092,0.016590181781863795,0.5389618502080441,0.02928267133487389,,,1,
1759296058.714792,2,follower,auto,-0.04277558224252426,0.5928888141214848,0.6150091024463065,,,,,,,,,,,,,0.7165313105737893,-0.04141520134522579,0.535958737283945,0.5393216457259842,-0.04277558224252426,0.5928888141214848,0.6150091024463065,,,0,
1759296058.8395848,1,leader,auto,0.016590181781863795,0.5389618502080441,0.02928267133487389,,,,,,,,,,,,,1.0,0.018249358908971773,0.475670856565237,0.0314159925240092,0.016590181781863795,0.5389618502080441,0.02928267133487389,,,1,
1759296058.9403663,2,follower,auto,-0.04277558224252426,0.5928888141214848,0.6150091024463065,,,,,,,,,,,,,0.7165313105737893,-0.04141520134522579,0.535958737283945,0.5393216457259842,-0.04277558224252426,0.5928888141214848,0.6150091024463065,,,0,
1759296059.0442164,1,leader,auto,0.025182340916880406,0.6821890168503524,0.03686716709789448,,,,,,,,,,,,,1.0,0.0168430732738832,0.2712946644896268,0.018655149816526096,0.025182340916880406,0.6821890168503524,0.03686716709789448,,,1,
1759296059.044677,2,follower,auto,-0.05878210496541579,0.7465468863373995,0.7590399848915208,,,,,,,,,,,,,0.513417119032592,-0.027916635380242943,0.30153717932999136,0.2786415041325707,-0.05878210496541579,0.7465468863373995,0.7590399848915208,,,0,
1759296059.1470015,1,leader,auto,0.025182340916880406,0.6821890168503524,0.03686716709789448,,,,,,,,,,,,,1.0,0.0168430732738832,0.2712946644896268,0.018655149816526096,0.025182340916880406,0.6821890168503524,0.03686716709789448,,,1,
1759296059.24742,2,follower,auto,-0.05878210496541579,0.7465468863373995,0.7590399848915208,,,,,,,,,,,,,0.513417119032592,-0.027916635380242943,0.30153717932999136,0.2786415041325707,-0.05878210496541579,0.7465468863373995,0.7590399848915208,,,0,
