timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z
1755671226.6210368,0,leader,manual,0.42473942041397095,0.05218881368637085,-0.22784122824668884,0,1,0,-0.42473942041397095,0.9478111863136292,0.22784122824668884,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671226.7212672,1,follower,manual,0.29475629329681396,0.05223563686013222,0.5845968723297119,0,1,1,-0.29475629329681396,0.9477643631398678,0.4154031276702881,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671226.8261638,0,leader,manual,0.4247572422027588,0.05217079818248749,-0.2278587818145752,0,1,0,-0.4247572422027588,0.9478292018175125,0.2278587818145752,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671226.926528,1,follower,manual,0.29476115107536316,0.052221689373254776,0.5845892429351807,0,1,1,-0.29476115107536316,0.9477783106267452,0.41541075706481934,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.0305002,0,leader,manual,0.42474138736724854,0.05218649283051491,-0.22784867882728577,0,1,0,-0.42474138736724854,0.9478135071694851,0.22784867882728577,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.130729,1,follower,manual,0.29475948214530945,0.05223351716995239,0.5845938324928284,0,1,1,-0.29475948214530945,0.9477664828300476,0.41540616750717163,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.2338219,0,leader,manual,0.42472854256629944,0.05217485874891281,-0.22785797715187073,0,1,0,-0.42472854256629944,0.9478251412510872,0.22785797715187073,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.3340528,1,follower,manual,0.29475879669189453,0.05223122984170914,0.5845917463302612,0,1,1,-0.29475879669189453,0.9477687701582909,0.41540825366973877,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.4390907,0,leader,manual,0.4247383773326874,0.052194755524396896,-0.22783884406089783,0,1,0,-0.4247383773326874,0.9478052444756031,0.22783884406089783,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.539339,1,follower,manual,0.2947595715522766,0.05222190171480179,0.5845977067947388,0,1,1,-0.2947595715522766,0.9477780982851982,0.41540229320526123,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.6433978,0,leader,manual,0.42472487688064575,0.052171092480421066,-0.22787337005138397,0,1,0,-0.42472487688064575,0.9478289075195789,0.22787337005138397,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.743662,1,follower,manual,0.29475533962249756,0.05221562087535858,0.5845904350280762,0,1,1,-0.29475533962249756,0.9477843791246414,0.41540956497192383,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671227.9023623,0,leader,manual,0.4247375726699829,0.05218726024031639,-0.22785447537899017,0,1,0,-0.4247375726699829,0.9478127397596836,0.22785447537899017,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671228.0026891,1,follower,manual,0.2947531044483185,0.05221772938966751,0.5845847725868225,0,1,1,-0.2947531044483185,0.9477822706103325,0.4154152274131775,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671228.1500258,0,leader,manual,0.42473381757736206,0.052178576588630676,-0.2278454601764679,0,1,0,-0.42473381757736206,0.9478214234113693,0.2278454601764679,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671228.250467,1,follower,manual,0.2947539687156677,0.052211400121450424,0.5845909714698792,0,1,1,-0.2947539687156677,0.9477885998785496,0.41540902853012085,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755671228.3521442,0,leader,manual,0.4247422218322754,0.05217539146542549,-0.2278359830379486,0,1,0,-0.4247422218322754,0.9478246085345745,0.2278359830379486,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
