timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,height,battery,process_time,quat_x,quat_y,quat_z,quat_w,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,battery,height,leader_status,exec_time,control_anomaly,position_missing
1754540356.713717,0,leader,manual,0.08548758924007416,0.05501256883144379,0.08216923475265503,0,1,0,-0.08548758924007416,0.9449874311685562,-0.08216923475265503,0,0,0,0,0,100,0,0.0065967184491455555,0.0021477541886270046,0.0022015280555933714,-0.9999735951423645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540356.713956,1,follower,manual,0.1023159846663475,0.05522293597459793,0.6934261322021484,0,1,1,-0.1023159846663475,0.9447770640254021,0.30657386779785156,0,0,0,0,0,100,0,0.0065967184491455555,0.0021477541886270046,0.0022015280555933714,-0.9999735951423645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540356.9154875,0,leader,manual,0.08548760414123535,0.054996635764837265,0.08216944336891174,0,1,0,-0.08548760414123535,0.9450033642351627,-0.08216944336891174,0,0,0,0,0,100,0,0.006750285159796476,0.002079066587612033,0.0021678863558918238,-0.9999727010726929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540356.915619,1,follower,manual,0.10231621563434601,0.05520383641123772,0.6934494376182556,0,1,1,-0.10231621563434601,0.9447961635887623,0.3065505623817444,0,0,0,0,0,100,0,0.006750285159796476,0.002079066587612033,0.0021678863558918238,-0.9999727010726929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.119543,0,leader,manual,0.08548431098461151,0.05501081049442291,0.08216649293899536,0,1,0,-0.08548431098461151,0.9449891895055771,-0.08216649293899536,0,0,0,0,0,100,0,0.006736082956194878,0.002069855574518442,0.002192519372329116,-0.9999727606773376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.1197088,1,follower,manual,0.10230333358049393,0.05520446598529816,0.6934450268745422,0,1,1,-0.10230333358049393,0.9447955340147018,0.30655497312545776,0,0,0,0,0,100,0,0.006736082956194878,0.002069855574518442,0.002192519372329116,-0.9999727606773376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.3228767,0,leader,manual,0.08548472076654434,0.055008769035339355,0.08217150717973709,0,1,0,-0.08548472076654434,0.9449912309646606,-0.08217150717973709,0,0,0,0,0,100,0,0.006788494065403938,0.002063867636024952,0.002167813014239073,-0.9999725818634033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.323109,1,follower,manual,0.10230715572834015,0.055207692086696625,0.6934502124786377,0,1,1,-0.10230715572834015,0.9447923079133034,0.3065497875213623,0,0,0,0,0,100,0,0.006788494065403938,0.002063867636024952,0.002167813014239073,-0.9999725818634033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.5271854,0,leader,manual,0.08548816293478012,0.05500790849328041,0.08216542750597,0,1,0,-0.08548816293478012,0.9449920915067196,-0.08216542750597,0,0,0,0,0,100,0,0.006720937322825193,0.002060379832983017,0.0021590176038444042,-0.9999730587005615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.527376,1,follower,manual,0.10231215506792068,0.05520391836762428,0.6934415698051453,0,1,1,-0.10231215506792068,0.9447960816323757,0.30655843019485474,0,0,0,0,0,100,0,0.006720937322825193,0.002060379832983017,0.0021590176038444042,-0.9999730587005615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.734609,0,leader,manual,0.08549082279205322,0.05499890446662903,0.08216051012277603,0,1,0,-0.08549082279205322,0.945001095533371,-0.08216051012277603,0,0,0,0,0,100,0,0.006748405750840902,0.002075867960229516,0.0021744268015027046,-0.9999727010726929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.734788,1,follower,manual,0.10231026262044907,0.05520009621977806,0.6934483051300049,0,1,1,-0.10231026262044907,0.9447999037802219,0.3065516948699951,0,0,0,0,0,100,0,0.006748405750840902,0.002075867960229516,0.0021744268015027046,-0.9999727010726929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.963924,0,leader,manual,0.0854835957288742,0.05501002073287964,0.08216789364814758,0,1,0,-0.0854835957288742,0.9449899792671204,-0.08216789364814758,0,0,0,0,0,100,0,0.006742087658494711,0.002066131215542555,0.0021590623073279858,-0.9999728798866272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540357.964093,1,follower,manual,0.10230459272861481,0.0552012175321579,0.6934406757354736,0,1,1,-0.10230459272861481,0.9447987824678421,0.30655932426452637,0,0,0,0,0,100,0,0.006742087658494711,0.002066131215542555,0.0021590623073279858,-0.9999728798866272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540366.3819804,0,leader,manual,0.08548272401094437,0.05500973016023636,0.08216404169797897,0,1,0,-0.08548272401094437,0.9449902698397636,-0.08216404169797897,0,0,0,0,0,100,0,0.006772706750780344,0.0020706658251583576,0.0021561183966696262,-0.9999727010726929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540366.4829385,1,follower,manual,0.10230770707130432,0.05520346015691757,0.6934414505958557,0,1,1,-0.10230770707130432,0.9447965398430824,0.3065585494041443,0,0,0,0,90,100,0,0.006772706750780344,0.0020706658251583576,0.0021561183966696262,-0.9999727010726929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540366.4854789,0,follower,auto,0.17348769307136536,0.8764201402664185,0.17138969898223877,0,1,0,-0.17348769307136536,0.12357985973358154,-0.17138969898223877,-17.003941041231155,-17.024881909787656,12.129244619607926,0,80,100,0.00039267539978027344,-0.004178078379482031,0.0051520043052732944,0.008014657534658909,-0.9999459385871887,,,,,,,,0,0
1754540366.5861802,1,follower,auto,0.09054799377918243,0.8632833361625671,0.6022050976753235,0.0,1.0,1.0,-0.09054799377918243,0.13671666383743286,0.3977949023246765,20,-8.975118090212344,13.170755380392075,0,90,100,0.10041999816894531,-0.004178078379482031,0.0051520043052732944,0.008014657534658909,-0.9999459385871887,,,,,,,,0,0
1754540366.8604267,0,leader,auto,0.17348769307136536,0.8764201402664185,0.17138969898223877,0,1,0,-0.17348769307136536,0.12357985973358154,-0.17138969898223877,0,0,0,0,0,100,0,-0.004178078379482031,0.0051520043052732944,0.008014657534658909,-0.9999459385871887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540366.8608823,1,follower,auto,0.09054799377918243,0.8632833361625671,0.6022050976753235,0.0,1.0,1.0,-0.09054799377918243,0.13671666383743286,0.3977949023246765,0,0,0,0,0,100,0,-0.004178078379482031,0.0051520043052732944,0.008014657534658909,-0.9999459385871887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1754540366.9624534,0,follower,auto,0.17291587591171265,0.8798074126243591,0.17380456626415253,0,1,0,-0.17291587591171265,0.12019258737564087,-0.17380456626415253,-17.011444563865663,-17.02662273541093,12.124037944972516,0,80,100,0.10056900978088379,-0.014650605618953705,0.006064392626285553,0.006408309563994408,-0.999853789806366,,,,,,,,0,0
1754540366.9628706,1,follower,auto,0.08097124844789505,0.8606275916099548,0.6007876396179199,0.0,1.0,1.0,-0.08097124844789505,0.13937240839004517,0.3992123603820801,20,-7.956327679604292,13.174286407530309,0,90,100,0.000148773193359375,-0.014650605618953705,0.006064392626285553,0.006408309563994408,-0.999853789806366,,,,,,,,0,0
