timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1761008524.8713531,0,leader,manual,0.8685157895088196,0.048834312707185745,0.6064919829368591,0.9,1,1,0.03148421049118044,0.9511656872928143,0.39350801706314087,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008524.9721653,1,follower,manual,0.11908119171857834,0.05391622334718704,0.6440741419792175,0.1,1,1,-0.019081191718578333,0.946083776652813,0.35592585802078247,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008525.1916275,0,leader,manual,0.8685923218727112,0.04883620887994766,0.606374979019165,0.9,1,1,0.03140767812728884,0.9511637911200523,0.39362502098083496,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008525.492441,1,follower,manual,0.11908737570047379,0.05388801544904709,0.644069254398346,0.1,1,1,-0.01908737570047378,0.9461119845509529,0.35593074560165405,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008525.6297746,0,leader,manual,0.8685945272445679,0.048832137137651443,0.6063779592514038,0.9,1,1,0.03140547275543215,0.9511678628623486,0.3936220407485962,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008525.730326,1,follower,manual,0.11909107863903046,0.05388741195201874,0.6440643668174744,0.1,1,1,-0.01909107863903045,0.9461125880479813,0.35593563318252563,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008525.9129653,0,leader,manual,0.868598461151123,0.048850167542696,0.6063702702522278,0.9,1,1,0.031401538848876975,0.951149832457304,0.3936297297477722,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008526.1136067,1,follower,manual,0.11909283697605133,0.053889624774456024,0.6440569162368774,0.1,1,1,-0.019092836976051325,0.946110375225544,0.35594308376312256,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008526.2606254,0,leader,manual,0.868475079536438,0.04879117012023926,0.6065138578414917,0.9,1,1,0.031524920463562034,0.9512088298797607,0.3934861421585083,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1761008526.3608665,1,follower,manual,0.11908438801765442,0.053884413093328476,0.6440555453300476,0.1,1,1,-0.019084388017654413,0.9461155869066715,0.3559444546699524,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
