timestamp,event_type,subject,data
1755672628.1189764,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672628.1196225,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672628.1750646,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672628.1748514, 'connected': True, 'packets': 11100, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672628.4264991,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672628.4262345, 'connected': True, 'packets': 11160, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672628.426763,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672628.427438,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672628.730215,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672628.7301016, 'connected': True, 'packets': 11234, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672628.730317,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672628.7305872,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672629.0381837,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672629.0378635, 'connected': True, 'packets': 11308, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672629.038553,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672629.0396245,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672629.1765978,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672629.1764185, 'connected': True, 'packets': 11336, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672629.4082403,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672629.4078834, 'connected': True, 'packets': 11396, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672629.4084358,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672629.4090307,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672629.752037,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672629.751791, 'connected': True, 'packets': 11478, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672629.7522905,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672629.752892,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672630.1079826,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672630.1077673, 'connected': True, 'packets': 11564, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672630.108197,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672630.1087584,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672630.1776156,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672630.1774333, 'connected': True, 'packets': 11580, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672630.413842,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672630.4137254, 'connected': True, 'packets': 11638, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672630.4139395,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672630.4142263,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672630.7198074,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672630.7195866, 'connected': True, 'packets': 11710, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672630.7200432,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672630.7211843,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672631.1278002,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672631.12771, 'connected': True, 'packets': 11808, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672631.1278634,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672631.1280339,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672631.1790328,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672631.1789536, 'connected': True, 'packets': 11822, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672631.4347272,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672631.4346163, 'connected': True, 'packets': 11882, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672631.4348059,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672631.4350045,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672631.7518766,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672631.7517335, 'connected': True, 'packets': 11958, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672631.7520149,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672631.7523236,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672632.1098053,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672632.1096113, 'connected': True, 'packets': 12044, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672632.109928,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672632.1102455,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672632.1802828,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672632.1801949, 'connected': True, 'packets': 12062, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672632.4549668,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672632.454762, 'connected': True, 'packets': 12128, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672632.4551916,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672632.4556453,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672632.761494,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672632.7613611, 'connected': True, 'packets': 12200, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672632.761622,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672632.7620513,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672633.06665,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672633.06655, 'connected': True, 'packets': 12270, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672633.0667365,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672633.0669634,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672633.181575,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672633.1814814, 'connected': True, 'packets': 12302, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672633.4255338,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672633.4254408, 'connected': True, 'packets': 12360, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672633.425611,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672633.4258146,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672633.7329895,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672633.7327738, 'connected': True, 'packets': 12434, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672633.733209,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672633.7337344,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672634.0983567,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672634.098135, 'connected': True, 'packets': 12522, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672634.0986092,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672634.0992515,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672634.1830928,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672634.1828551, 'connected': True, 'packets': 12542, 'tracked_ids': 2, 'ids': '[1, 2]'}"
