timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x,h2_value,h2_satisfied,h3_value,h3_satisfied,velocity_diff_x,velocity_diff_y
1765345289.3206425,0,leader,manual,0.85216224193573,0.03460892289876938,0.8577698469161987,0.9,1,1,0.04783775806427004,0.9653910771012306,0.14223015308380127,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345289.4211495,1,follower,manual,0.07370556145906448,0.05864599347114563,0.8629706501960754,0.1,1,1,0.026294438540935522,0.9413540065288544,0.13702934980392456,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345289.5228498,0,leader,manual,0.8521685004234314,0.034600500017404556,0.8577755093574524,0.9,1,1,0.047831499576568626,0.9653994999825954,0.1422244906425476,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345289.6232288,1,follower,manual,0.07371010631322861,0.05863955616950989,0.8629642128944397,0.1,1,1,0.0262898936867714,0.9413604438304901,0.1370357871055603,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345290.830862,0,leader,manual,0.8521589040756226,0.034606702625751495,0.8577709197998047,0.9,1,1,0.047841095924377464,0.9653932973742485,0.1422290802001953,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345290.9312825,1,follower,manual,0.0737062394618988,0.05864386633038521,0.8629709482192993,0.1,1,1,0.026293760538101202,0.9413561336696148,0.13702905178070068,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345291.250655,0,leader,manual,0.852105438709259,0.0347011536359787,0.8577467799186707,0.9,1,1,0.04789456129074099,0.9652988463640213,0.14225322008132935,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345291.3510816,1,follower,manual,0.07370572537183762,0.05864111706614494,0.8629674911499023,0.1,1,1,0.02629427462816239,0.9413588829338551,0.13703250885009766,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345299.1705582,0,leader,manual,0.8521087765693665,0.03469809889793396,0.8577512502670288,0.9,1,1,0.04789122343063357,0.965301901102066,0.1422487497329712,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345299.2709732,1,follower,manual,0.07370653748512268,0.05865004286170006,0.8629657626152039,0.1,1,1,0.026293462514877325,0.9413499571382999,0.13703423738479614,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,
1765345299.2734041,0,follower,auto,0.8656526207923889,0.8160881400108337,0.8463660478591919,0.9,1,1,0.034347379207611106,0.18391185998916626,0.1536339521408081,14.997617193460464,2.6778353646397592,17.996441974639893,0,,,,,,,,True,3.0,15.0,0.0,optimal,0,3.0,15.0,2.0720559947127115,2.4823200691574825,0.8078407832932731,True,0.0,True,0.0,0.0
1765345299.3745756,1,follower,auto,0.09859396517276764,0.8104147911071777,0.8378945589065552,0.09999999999999998,1.0,1.0,0.0014060348272323386,0.18958520889282227,0.16210544109344482,16.002382806539536,-0.013835364639759028,18.003558025360107,0,,,,,,,,True,0.0,16.0,0.0,optimal,0,0.0,16.0,1.3096826207202548,1.694996253685343,0.8539890415323039,True,0.0,True,0.0,0.0
