timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_fire_flag,rc_safe_x,rc_safe_z,rc_diff_norm,qp_status,active_constraint_id,rc_nom_x,rc_nom_z,h_x,HOh_x
1760685207.0443738,0,leader,manual,0.6807122826576233,0.04466989263892174,0.7877364754676819,0.9,1,1,0.21928771734237673,0.9553301073610783,0.21226352453231812,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.1447508,1,follower,manual,-0.22680042684078217,0.05754891410470009,0.7768566012382507,0.1,1,1,0.32680042684078214,0.9424510858952999,0.22314339876174927,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.2468376,0,leader,manual,0.6807138919830322,0.044670116156339645,0.7877341508865356,0.9,1,1,0.2192861080169678,0.9553298838436604,0.21226584911346436,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.3470674,1,follower,manual,-0.2267940640449524,0.05753818899393082,0.776854395866394,0.1,1,1,0.32679406404495237,0.9424618110060692,0.22314560413360596,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.4989748,0,leader,manual,0.6807146072387695,0.0446721613407135,0.7877365350723267,0.9,1,1,0.2192853927612305,0.9553278386592865,0.21226346492767334,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.5995564,1,follower,manual,-0.2267913818359375,0.057548072189092636,0.7768547534942627,0.1,1,1,0.3267913818359375,0.9424519278109074,0.2231452465057373,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.744834,0,leader,manual,0.6807175278663635,0.044671785086393356,0.7877383828163147,0.9,1,1,0.2192824721336365,0.9553282149136066,0.2122616171836853,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.845611,1,follower,manual,-0.2267896831035614,0.05753597244620323,0.7768638134002686,0.1,1,1,0.3267896831035614,0.9424640275537968,0.22313618659973145,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685207.9626384,0,leader,manual,0.680711567401886,0.044667843729257584,0.7877328395843506,0.9,1,1,0.21928843259811404,0.9553321562707424,0.21226716041564941,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.0630589,1,follower,manual,-0.22679688036441803,0.057543251663446426,0.7768537998199463,0.1,1,1,0.326796880364418,0.9424567483365536,0.2231462001800537,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.2088327,0,leader,manual,0.6807077527046204,0.044670697301626205,0.7877371907234192,0.9,1,1,0.21929224729537966,0.9553293026983738,0.2122628092765808,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.4094415,1,follower,manual,-0.22679714858531952,0.057545632123947144,0.7768622040748596,0.1,1,1,0.3267971485853195,0.9424543678760529,0.22313779592514038,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.5157287,0,leader,manual,0.6806961297988892,0.04467010498046875,0.7877465486526489,0.9,1,1,0.21930387020111086,0.9553298950195312,0.21225345134735107,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.6159604,1,follower,manual,-0.22679172456264496,0.05754108726978302,0.7768548727035522,0.1,1,1,0.32679172456264494,0.942458912730217,0.22314512729644775,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.7283595,0,leader,manual,0.6807000637054443,0.04466589167714119,0.7877515554428101,0.9,1,1,0.2192999362945557,0.9553341083228588,0.21224844455718994,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.8286617,1,follower,manual,-0.22679203748703003,0.057554662227630615,0.7768557667732239,0.1,1,1,0.32679203748703,0.9424453377723694,0.22314423322677612,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685208.9308035,0,leader,manual,0.6807100176811218,0.04466939717531204,0.787736713886261,0.9,1,1,0.2192899823188782,0.955330602824688,0.212263286113739,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685209.0312135,1,follower,manual,-0.22679485380649567,0.05754965543746948,0.7768520712852478,0.1,1,1,0.32679485380649564,0.9424503445625305,0.2231479287147522,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685209.135563,0,leader,manual,0.6807096004486084,0.04466996714472771,0.7877358794212341,0.9,1,1,0.21929039955139162,0.9553300328552723,0.21226412057876587,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
1760685209.2358963,1,follower,manual,-0.22679641842842102,0.057545896619558334,0.7768621444702148,0.1,1,1,0.326796418428421,0.9424541033804417,0.22313785552978516,0,0,0,0,1.0,0,0,0,0,0,0,False,,,,,,,,,
